"impacted the State, the County, and the City.","impacted the State, the County, and the City.","impacted the State, the County, and the City.","impacted the State, the County, and the City.",The FY 2010 School budget includes more than $2.5,The FY 2010 School budget includes more than $2.5,The FY 2010 School budget includes more than $2.5,The FY 2010 School budget includes more than $2.5,The FY 2010 School budget includes more than $2.5
million in Federal stimulus funds that the Commonwealth of Virginia used to partially offset a significant,million in Federal stimulus funds that the Commonwealth of Virginia used to partially offset a significant,million in Federal stimulus funds that the Commonwealth of Virginia used to partially offset a significant,million in Federal stimulus funds that the Commonwealth of Virginia used to partially offset a significant,million in Federal stimulus funds that the Commonwealth of Virginia used to partially offset a significant,million in Federal stimulus funds that the Commonwealth of Virginia used to partially offset a significant,million in Federal stimulus funds that the Commonwealth of Virginia used to partially offset a significant,million in Federal stimulus funds that the Commonwealth of Virginia used to partially offset a significant,million in Federal stimulus funds that the Commonwealth of Virginia used to partially offset a significant
reduction in State Aid for Education.,reduction in State Aid for Education.,reduction in State Aid for Education.,The challenge for the School Board and the governing bodies of,The challenge for the School Board and the governing bodies of,The challenge for the School Board and the governing bodies of,The challenge for the School Board and the governing bodies of,The challenge for the School Board and the governing bodies of,The challenge for the School Board and the governing bodies of
both the City and County is that the $2.5 million in Federal stimulus funding is one-time revenue.,both the City and County is that the $2.5 million in Federal stimulus funding is one-time revenue.,both the City and County is that the $2.5 million in Federal stimulus funding is one-time revenue.,both the City and County is that the $2.5 million in Federal stimulus funding is one-time revenue.,both the City and County is that the $2.5 million in Federal stimulus funding is one-time revenue.,both the City and County is that the $2.5 million in Federal stimulus funding is one-time revenue.,both the City and County is that the $2.5 million in Federal stimulus funding is one-time revenue.,both the City and County is that the $2.5 million in Federal stimulus funding is one-time revenue.,both the City and County is that the $2.5 million in Federal stimulus funding is one-time revenue.
The City and County have a school funding contract built on the respective share of enrollment in the,The City and County have a school funding contract built on the respective share of enrollment in the,The City and County have a school funding contract built on the respective share of enrollment in the,The City and County have a school funding contract built on the respective share of enrollment in the,The City and County have a school funding contract built on the respective share of enrollment in the,The City and County have a school funding contract built on the respective share of enrollment in the,The City and County have a school funding contract built on the respective share of enrollment in the,The City and County have a school funding contract built on the respective share of enrollment in the,The City and County have a school funding contract built on the respective share of enrollment in the
joint school system.,The City shares of funding of local revenues are:,The City shares of funding of local revenues are:,The City shares of funding of local revenues are:,The City shares of funding of local revenues are:,The City shares of funding of local revenues are:,The City shares of funding of local revenues are:,,
,,FY 2008,,,8.76%,,,
,,FY 2009,,,8.58%,,,
,,FY 2010,,,8.57%,,,
"In addition to the operating budget funding planned for FY 2010, there are also proposed capital","In addition to the operating budget funding planned for FY 2010, there are also proposed capital","In addition to the operating budget funding planned for FY 2010, there are also proposed capital","In addition to the operating budget funding planned for FY 2010, there are also proposed capital","In addition to the operating budget funding planned for FY 2010, there are also proposed capital","In addition to the operating budget funding planned for FY 2010, there are also proposed capital","In addition to the operating budget funding planned for FY 2010, there are also proposed capital","In addition to the operating budget funding planned for FY 2010, there are also proposed capital","In addition to the operating budget funding planned for FY 2010, there are also proposed capital"
investments for school facilities:,investments for school facilities:,investments for school facilities:,,,,,,
,,FY 2010 Capital Investments,FY 2010 Capital Investments,FY 2010 Capital Investments,,"$8,330,198","$8,330,198",
,,(Section D of this budget),(Section D of this budget),(Section D of this budget),,,,
,,,,Page C-52,Page C-52,,,
