Name: “Table 1 of 1 on page 26 of 62”,Name: “Table 1 of 1 on page 26 of 62”,Name: “Table 1 of 1 on page 26 of 62”,Name: “Table 1 of 1 on page 26 of 62”,Name: “Table 1 of 1 on page 26 of 62”,Name: “Table 1 of 1 on page 26 of 62”,Name: “Table 1 of 1 on page 26 of 62”,Name: “Table 1 of 1 on page 26 of 62”,Name: “Table 1 of 1 on page 26 of 62”,Name: “Table 1 of 1 on page 26 of 62”,Name: “Table 1 of 1 on page 26 of 62”,Name: “Table 1 of 1 on page 26 of 62”,Name: “Table 1 of 1 on page 26 of 62”,Name: “Table 1 of 1 on page 26 of 62”
General Property Taxes,General Property Taxes,General Property Taxes,,,"252,917,215",,"247,625,849","247,625,849","258,088,100","258,088,100","10,462,251",,4.2%
Other Local Taxes,Other Local Taxes,Other Local Taxes,,,"161,233,887",,"163,275,796","163,275,796","163,913,296","163,913,296","637,500",,0.4%
Permits and Fees,Permits and Fees,Permits and Fees,,,"5,460,720",,"5,843,208","5,843,208","3,759,640","3,759,640","-2,083,568",-35.7%,-35.7%
Fines and Forfeitures,Fines and Forfeitures,Fines and Forfeitures,,,"3,446,057",,"3,185,812","3,185,812","4,272,910","4,272,910","1,087,098",34.1%,34.1%
Use of Money and Property,Use of Money and Property,Use of Money and Property,Use of Money and Property,,"8,219,520",,"8,267,292","8,267,292","8,559,277","8,559,277","291,985",,3.5%
Charges for Services,Charges for Services,Charges for Services,,,"181,853,735",,"194,451,250","194,451,250","198,400,310","198,400,310","3,949,060",,2.0%
Miscellaneous Revenue,Miscellaneous Revenue,Miscellaneous Revenue,,,"9,316,355",,"11,156,625","11,156,625","10,241,181","10,241,181","-915,444",,-8.2%
Recovered Costs,Recovered Costs,Recovered Costs,,,"14,108,476",,"14,788,068","14,788,068","14,159,353","14,159,353","-628,715",,-4.3%
Non-Categorical Aid - State,Non-Categorical Aid - State,Non-Categorical Aid - State,Non-Categorical Aid - State,,"32,052,177",,"31,982,000","31,982,000","31,981,000","31,981,000","-1,000",,0.0%
Shared Expenses - State,Shared Expenses - State,Shared Expenses - State,,,"19,286,827",,"19,333,200","19,333,200","20,820,050","20,820,050","1,486,850",,7.7%
Categorical Aid - State,Categorical Aid - State,Categorical Aid - State,,,"233,560,052",,"248,060,043","248,060,043","249,476,031","249,476,031","1,415,988",,0.6%
Federal Aid1,Federal Aid1,,,,"13,104,738",,"10,257,911","10,257,911","9,879,607","9,879,607","-378,304",,-3.7%
Other Sources and Transfers In,Other Sources and Transfers In,Other Sources and Transfers In,Other Sources and Transfers In,,"31,648,213",,"45,821,461","45,821,461","49,590,354","49,590,354","3,768,893",,8.2%
Subtotal,,,,,"966,207,972","1,004,048,515","1,004,048,515","1,004,048,515","1,023,141,109","1,023,141,109","19,092,594",,1.9%
Beginning,in,January,"2014,",the,Healthcare,Fund,will,collect,premiums,from,Consortium,"members,",their
"employees, and participating retirees in order to provide healthcare services.","employees, and participating retirees in order to provide healthcare services.","employees, and participating retirees in order to provide healthcare services.","employees, and participating retirees in order to provide healthcare services.","employees, and participating retirees in order to provide healthcare services.","employees, and participating retirees in order to provide healthcare services.","employees, and participating retirees in order to provide healthcare services.","employees, and participating retirees in order to provide healthcare services.","employees, and participating retirees in order to provide healthcare services.","employees, and participating retirees in order to provide healthcare services.","Medical claims, administrative","Medical claims, administrative","Medical claims, administrative","Medical claims, administrative"
"costs, and wellness program expenditures will be charged to the fund. The budget impact is reflected below.","costs, and wellness program expenditures will be charged to the fund. The budget impact is reflected below.","costs, and wellness program expenditures will be charged to the fund. The budget impact is reflected below.","costs, and wellness program expenditures will be charged to the fund. The budget impact is reflected below.","costs, and wellness program expenditures will be charged to the fund. The budget impact is reflected below.","costs, and wellness program expenditures will be charged to the fund. The budget impact is reflected below.","costs, and wellness program expenditures will be charged to the fund. The budget impact is reflected below.","costs, and wellness program expenditures will be charged to the fund. The budget impact is reflected below.","costs, and wellness program expenditures will be charged to the fund. The budget impact is reflected below.","costs, and wellness program expenditures will be charged to the fund. The budget impact is reflected below.","costs, and wellness program expenditures will be charged to the fund. The budget impact is reflected below.","costs, and wellness program expenditures will be charged to the fund. The budget impact is reflected below.","costs, and wellness program expenditures will be charged to the fund. The budget impact is reflected below.","costs, and wellness program expenditures will be charged to the fund. The budget impact is reflected below."
Healthcare Fund,Healthcare Fund,Healthcare Fund,,,0,,,0,"57,931,973","57,931,973","57,931,973",,
Total All Funds,Total All Funds,Total All Funds,,"966,207,972","966,207,972","1,004,048,515","1,004,048,515","1,004,048,515","1,081,073,082","1,081,073,082","77,024,567",,7.7%
1 The reduction in Federal Aid in FY 2013 and FY 2014 from FY 2012 is largely due to the end of the federal,1 The reduction in Federal Aid in FY 2013 and FY 2014 from FY 2012 is largely due to the end of the federal,1 The reduction in Federal Aid in FY 2013 and FY 2014 from FY 2012 is largely due to the end of the federal,1 The reduction in Federal Aid in FY 2013 and FY 2014 from FY 2012 is largely due to the end of the federal,1 The reduction in Federal Aid in FY 2013 and FY 2014 from FY 2012 is largely due to the end of the federal,1 The reduction in Federal Aid in FY 2013 and FY 2014 from FY 2012 is largely due to the end of the federal,1 The reduction in Federal Aid in FY 2013 and FY 2014 from FY 2012 is largely due to the end of the federal,1 The reduction in Federal Aid in FY 2013 and FY 2014 from FY 2012 is largely due to the end of the federal,1 The reduction in Federal Aid in FY 2013 and FY 2014 from FY 2012 is largely due to the end of the federal,1 The reduction in Federal Aid in FY 2013 and FY 2014 from FY 2012 is largely due to the end of the federal,1 The reduction in Federal Aid in FY 2013 and FY 2014 from FY 2012 is largely due to the end of the federal,1 The reduction in Federal Aid in FY 2013 and FY 2014 from FY 2012 is largely due to the end of the federal,,
Education Jobs Fund program.,Education Jobs Fund program.,Education Jobs Fund program.,Education Jobs Fund program.,,,,,,,,,,
26,Estimated Revenues by Source (All Funds),Estimated Revenues by Source (All Funds),Estimated Revenues by Source (All Funds),Estimated Revenues by Source (All Funds),Estimated Revenues by Source (All Funds),,,,,,,,
