,"collection, code enforcement, community development, insurance, and personnel matters","collection, code enforcement, community development, insurance, and personnel matters","collection, code enforcement, community development, insurance, and personnel matters","collection, code enforcement, community development, insurance, and personnel matters","collection, code enforcement, community development, insurance, and personnel matters","collection, code enforcement, community development, insurance, and personnel matters","collection, code enforcement, community development, insurance, and personnel matters","collection, code enforcement, community development, insurance, and personnel matters","collection, code enforcement, community development, insurance, and personnel matters","collection, code enforcement, community development, insurance, and personnel matters","collection, code enforcement, community development, insurance, and personnel matters","collection, code enforcement, community development, insurance, and personnel matters",
3.,Update the County Code Book three times a year,Update the County Code Book three times a year,Update the County Code Book three times a year,Update the County Code Book three times a year,Update the County Code Book three times a year,Update the County Code Book three times a year,Update the County Code Book three times a year,,,,,,
4.,Review requests made under the Virginia Freedom of Information Act (FOIA) to County,Review requests made under the Virginia Freedom of Information Act (FOIA) to County,Review requests made under the Virginia Freedom of Information Act (FOIA) to County,Review requests made under the Virginia Freedom of Information Act (FOIA) to County,Review requests made under the Virginia Freedom of Information Act (FOIA) to County,Review requests made under the Virginia Freedom of Information Act (FOIA) to County,Review requests made under the Virginia Freedom of Information Act (FOIA) to County,Review requests made under the Virginia Freedom of Information Act (FOIA) to County,Review requests made under the Virginia Freedom of Information Act (FOIA) to County,Review requests made under the Virginia Freedom of Information Act (FOIA) to County,Review requests made under the Virginia Freedom of Information Act (FOIA) to County,Review requests made under the Virginia Freedom of Information Act (FOIA) to County,
,Departments and coordinate response,Departments and coordinate response,Departments and coordinate response,Departments and coordinate response,Departments and coordinate response,,,,,,,,
5.,Monitor legislation during the General Assembly's session and lobby on behalf of the County for,Monitor legislation during the General Assembly's session and lobby on behalf of the County for,Monitor legislation during the General Assembly's session and lobby on behalf of the County for,Monitor legislation during the General Assembly's session and lobby on behalf of the County for,Monitor legislation during the General Assembly's session and lobby on behalf of the County for,Monitor legislation during the General Assembly's session and lobby on behalf of the County for,Monitor legislation during the General Assembly's session and lobby on behalf of the County for,Monitor legislation during the General Assembly's session and lobby on behalf of the County for,Monitor legislation during the General Assembly's session and lobby on behalf of the County for,Monitor legislation during the General Assembly's session and lobby on behalf of the County for,Monitor legislation during the General Assembly's session and lobby on behalf of the County for,Monitor legislation during the General Assembly's session and lobby on behalf of the County for,Monitor legislation during the General Assembly's session and lobby on behalf of the County for
,legislative actions which support the County's Legislative Program,legislative actions which support the County's Legislative Program,legislative actions which support the County's Legislative Program,legislative actions which support the County's Legislative Program,legislative actions which support the County's Legislative Program,legislative actions which support the County's Legislative Program,legislative actions which support the County's Legislative Program,legislative actions which support the County's Legislative Program,legislative actions which support the County's Legislative Program,,,,
BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,,,,
,,,,,FY 13,FY 13,,FY 14,,,FY 14,,
,,,,,Adopted,Adopted,,Plan,,,Adopted,,
,,Personnel,Personnel,$,"541,255","541,255",$,"545,707","545,707",$,"545,061",,
,,Operating,Operating,,"29,100","29,100",,"19,400","19,400",,"18,300",,
,,Legal Services,Legal Services,,"311,100","311,100",,"11,100","11,100",,"11,100",,
,Received from Other,Received from Other,Received from Other,,,,,,,,,,
,,Organizations,Organizations,,"(72,000)","(72,000)",,"(72,000)","(72,000)",,"(72,000)",,
,,Total,Total,$,"809,455","809,455",$,"504,207","504,207",$,"502,461",,
PERSONNEL,PERSONNEL,,,,,,,,,,,,
,Full-time Personnel,Full-time Personnel,Full-time Personnel,,,5,,,5,,5,,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,,,,
,,,,,,FY 11,,FY 12,,FY 13,,FY 14,FY 14
,,,,,,Actual,,Actual,,Adopted,,Adopted,Adopted
,# Documents reviewed/drafted,# Documents reviewed/drafted,# Documents reviewed/drafted,# Documents reviewed/drafted,,"5,517","5,517","5,972",,,"5,975","5,980","5,980"
,,# Court appearances,# Court appearances,# Court appearances,,,264,296,,,310,315,315
Hours developing/tracking legislation,Hours developing/tracking legislation,Hours developing/tracking legislation,Hours developing/tracking legislation,Hours developing/tracking legislation,,,562,598,,,575,575,575
BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,,,,
This budget shows a reduction in funding for required printing of documents for the filing of an appeal to,This budget shows a reduction in funding for required printing of documents for the filing of an appeal to,This budget shows a reduction in funding for required printing of documents for the filing of an appeal to,This budget shows a reduction in funding for required printing of documents for the filing of an appeal to,This budget shows a reduction in funding for required printing of documents for the filing of an appeal to,This budget shows a reduction in funding for required printing of documents for the filing of an appeal to,This budget shows a reduction in funding for required printing of documents for the filing of an appeal to,This budget shows a reduction in funding for required printing of documents for the filing of an appeal to,This budget shows a reduction in funding for required printing of documents for the filing of an appeal to,This budget shows a reduction in funding for required printing of documents for the filing of an appeal to,This budget shows a reduction in funding for required printing of documents for the filing of an appeal to,This budget shows a reduction in funding for required printing of documents for the filing of an appeal to,This budget shows a reduction in funding for required printing of documents for the filing of an appeal to,This budget shows a reduction in funding for required printing of documents for the filing of an appeal to
the,Virginia,Supreme,Court,and,outside,legal,counsel,associated,with,the,Dominion,Power,Line
placement.,"The County Attorney’s Office serves as legal counsel for the Williamsburg Regional Library,","The County Attorney’s Office serves as legal counsel for the Williamsburg Regional Library,","The County Attorney’s Office serves as legal counsel for the Williamsburg Regional Library,","The County Attorney’s Office serves as legal counsel for the Williamsburg Regional Library,","The County Attorney’s Office serves as legal counsel for the Williamsburg Regional Library,","The County Attorney’s Office serves as legal counsel for the Williamsburg Regional Library,","The County Attorney’s Office serves as legal counsel for the Williamsburg Regional Library,","The County Attorney’s Office serves as legal counsel for the Williamsburg Regional Library,","The County Attorney’s Office serves as legal counsel for the Williamsburg Regional Library,","The County Attorney’s Office serves as legal counsel for the Williamsburg Regional Library,","The County Attorney’s Office serves as legal counsel for the Williamsburg Regional Library,","The County Attorney’s Office serves as legal counsel for the Williamsburg Regional Library,","The County Attorney’s Office serves as legal counsel for the Williamsburg Regional Library,"
"Economic Development Authority, James City Service Authority, and the Williamsburg Area Transit","Economic Development Authority, James City Service Authority, and the Williamsburg Area Transit","Economic Development Authority, James City Service Authority, and the Williamsburg Area Transit","Economic Development Authority, James City Service Authority, and the Williamsburg Area Transit","Economic Development Authority, James City Service Authority, and the Williamsburg Area Transit","Economic Development Authority, James City Service Authority, and the Williamsburg Area Transit","Economic Development Authority, James City Service Authority, and the Williamsburg Area Transit","Economic Development Authority, James City Service Authority, and the Williamsburg Area Transit","Economic Development Authority, James City Service Authority, and the Williamsburg Area Transit","Economic Development Authority, James City Service Authority, and the Williamsburg Area Transit","Economic Development Authority, James City Service Authority, and the Williamsburg Area Transit","Economic Development Authority, James City Service Authority, and the Williamsburg Area Transit","Economic Development Authority, James City Service Authority, and the Williamsburg Area Transit","Economic Development Authority, James City Service Authority, and the Williamsburg Area Transit"
Authority and fees for those services reimburse costs of the operations of the office.,Authority and fees for those services reimburse costs of the operations of the office.,Authority and fees for those services reimburse costs of the operations of the office.,Authority and fees for those services reimburse costs of the operations of the office.,Authority and fees for those services reimburse costs of the operations of the office.,Authority and fees for those services reimburse costs of the operations of the office.,Authority and fees for those services reimburse costs of the operations of the office.,Authority and fees for those services reimburse costs of the operations of the office.,Authority and fees for those services reimburse costs of the operations of the office.,Authority and fees for those services reimburse costs of the operations of the office.,Authority and fees for those services reimburse costs of the operations of the office.,,,
,,,,,,Page C-5,Page C-5,,,,,,
