4.,Record and maintain official documents for Board of Supervisors and James City Service Authority,Record and maintain official documents for Board of Supervisors and James City Service Authority,Record and maintain official documents for Board of Supervisors and James City Service Authority,Record and maintain official documents for Board of Supervisors and James City Service Authority,Record and maintain official documents for Board of Supervisors and James City Service Authority,Record and maintain official documents for Board of Supervisors and James City Service Authority,Record and maintain official documents for Board of Supervisors and James City Service Authority,Record and maintain official documents for Board of Supervisors and James City Service Authority
,"Board of Directors, such as meeting minutes and related documents and other Boards and","Board of Directors, such as meeting minutes and related documents and other Boards and","Board of Directors, such as meeting minutes and related documents and other Boards and","Board of Directors, such as meeting minutes and related documents and other Boards and","Board of Directors, such as meeting minutes and related documents and other Boards and","Board of Directors, such as meeting minutes and related documents and other Boards and","Board of Directors, such as meeting minutes and related documents and other Boards and",
,"Commissions such as appointment lists, files and correspondence","Commissions such as appointment lists, files and correspondence","Commissions such as appointment lists, files and correspondence","Commissions such as appointment lists, files and correspondence",,,,
5.,Prepare and distribute Board of Supervisors and James City Service Authority Board of Directors,Prepare and distribute Board of Supervisors and James City Service Authority Board of Directors,Prepare and distribute Board of Supervisors and James City Service Authority Board of Directors,Prepare and distribute Board of Supervisors and James City Service Authority Board of Directors,Prepare and distribute Board of Supervisors and James City Service Authority Board of Directors,Prepare and distribute Board of Supervisors and James City Service Authority Board of Directors,Prepare and distribute Board of Supervisors and James City Service Authority Board of Directors,Prepare and distribute Board of Supervisors and James City Service Authority Board of Directors
,agenda packets and materials,,,,,,,
6.,Notify the public about hearings and meetings as required by Code,Notify the public about hearings and meetings as required by Code,Notify the public about hearings and meetings as required by Code,Notify the public about hearings and meetings as required by Code,,,,
7.,Support Board of Supervisors and James City Service Authority Board of Directors by responding to,Support Board of Supervisors and James City Service Authority Board of Directors by responding to,Support Board of Supervisors and James City Service Authority Board of Directors by responding to,Support Board of Supervisors and James City Service Authority Board of Directors by responding to,Support Board of Supervisors and James City Service Authority Board of Directors by responding to,Support Board of Supervisors and James City Service Authority Board of Directors by responding to,Support Board of Supervisors and James City Service Authority Board of Directors by responding to,Support Board of Supervisors and James City Service Authority Board of Directors by responding to
,or directing phone and mail inquiries to the appropriate person,or directing phone and mail inquiries to the appropriate person,or directing phone and mail inquiries to the appropriate person,or directing phone and mail inquiries to the appropriate person,,,,
8.,Coordinate County responses to Virginia Freedom of Information Act requests,Coordinate County responses to Virginia Freedom of Information Act requests,Coordinate County responses to Virginia Freedom of Information Act requests,Coordinate County responses to Virginia Freedom of Information Act requests,Coordinate County responses to Virginia Freedom of Information Act requests,Coordinate County responses to Virginia Freedom of Information Act requests,,
BUDGET SUMMARY,,,,,,,,
,,,FY 11,,FY 12,,FY 12,
,,,Adopted,,Plan,,Adopted,
,Personnel,$,"111,928",$,"114,123",$,"117,476",
,Operating,,"75,997",,"75,997",,"77,900",
,Total,$,"187,925",$,"190,120",$,"195,376",
PERSONNEL,,,,,,,,
,Full-time Personnel,,1,,1,,1,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,
,,,FY 09,FY 09,FY 10,,FY 11,FY 12
,,,Actual,Actual,Actual,Adopted,,Adopted
,# Appointments made to boards and,# Appointments made to boards and,,,,,,
,commissions,commissions,,58,58,,New,33
BUDGET COMMENTS,,,,,,,,
This budget reflects an elimination of certain memberships and adjustments made for the Board expense,This budget reflects an elimination of certain memberships and adjustments made for the Board expense,This budget reflects an elimination of certain memberships and adjustments made for the Board expense,This budget reflects an elimination of certain memberships and adjustments made for the Board expense,This budget reflects an elimination of certain memberships and adjustments made for the Board expense,This budget reflects an elimination of certain memberships and adjustments made for the Board expense,This budget reflects an elimination of certain memberships and adjustments made for the Board expense,This budget reflects an elimination of certain memberships and adjustments made for the Board expense,This budget reflects an elimination of certain memberships and adjustments made for the Board expense
policy.,,,,,,,,
,,,Page C-3,Page C-3,,,,
