5.,"Review and comment on applications for variances, building and sign permits","Review and comment on applications for variances, building and sign permits","Review and comment on applications for variances, building and sign permits","Review and comment on applications for variances, building and sign permits","Review and comment on applications for variances, building and sign permits","Review and comment on applications for variances, building and sign permits",,
6.,Assist Board of Zoning Appeals with research and compilation of case information in preparation,Assist Board of Zoning Appeals with research and compilation of case information in preparation,Assist Board of Zoning Appeals with research and compilation of case information in preparation,Assist Board of Zoning Appeals with research and compilation of case information in preparation,Assist Board of Zoning Appeals with research and compilation of case information in preparation,Assist Board of Zoning Appeals with research and compilation of case information in preparation,Assist Board of Zoning Appeals with research and compilation of case information in preparation,Assist Board of Zoning Appeals with research and compilation of case information in preparation
,for hearing,,,,,,,
BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,
,,,FY 11,,FY 12,,FY 12,
,,,Adopted,,Plan,,Adopted,
,Personnel,$,"282,788",$,-,$,"287,535",
,Operating,,"7,930",,-,,"15,300",
,Total,$,"290,718",$,-,$,"302,835",
PERSONNEL,,,,,,,,
,Full-time Personnel,,3,,-,,4,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,
,,,,FY 09,FY 10,,FY 11,FY 12
,,,,Actual,Actual,,Adopted,Adopted
% Zoning and proffer violations resolved,% Zoning and proffer violations resolved,% Zoning and proffer violations resolved,,,,,,
,within six months of initial violation,within six months of initial violation,,75%,84%,,95%,90%
,% Building permits returned to Code,% Building permits returned to Code,,,,,,
,Compliance within 5 days of receipt,Compliance within 5 days of receipt,,100%,100%,,100%,100%
BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,
"This budget had previously been included within the Planning division; however, FY 2011 amounts have","This budget had previously been included within the Planning division; however, FY 2011 amounts have","This budget had previously been included within the Planning division; however, FY 2011 amounts have","This budget had previously been included within the Planning division; however, FY 2011 amounts have","This budget had previously been included within the Planning division; however, FY 2011 amounts have","This budget had previously been included within the Planning division; however, FY 2011 amounts have","This budget had previously been included within the Planning division; however, FY 2011 amounts have","This budget had previously been included within the Planning division; however, FY 2011 amounts have","This budget had previously been included within the Planning division; however, FY 2011 amounts have"
been extracted to provide comparative figures.,been extracted to provide comparative figures.,been extracted to provide comparative figures.,been extracted to provide comparative figures.,It also reflects the transfer of a position assigned to,It also reflects the transfer of a position assigned to,It also reflects the transfer of a position assigned to,It also reflects the transfer of a position assigned to,It also reflects the transfer of a position assigned to
Planning functions to an additional Zoning Officer.,Planning functions to an additional Zoning Officer.,Planning functions to an additional Zoning Officer.,Planning functions to an additional Zoning Officer.,"In FY 2012, the division will become more proactive","In FY 2012, the division will become more proactive","In FY 2012, the division will become more proactive","In FY 2012, the division will become more proactive","In FY 2012, the division will become more proactive"
in addressing issues before they become problems.,in addressing issues before they become problems.,in addressing issues before they become problems.,in addressing issues before they become problems.,,,,,
,,,Page C-31,Page C-31,,,,
