,"public safety departments, schools, service authorities, transportation agencies, and the regional jail","public safety departments, schools, service authorities, transportation agencies, and the regional jail","public safety departments, schools, service authorities, transportation agencies, and the regional jail","public safety departments, schools, service authorities, transportation agencies, and the regional jail","public safety departments, schools, service authorities, transportation agencies, and the regional jail","public safety departments, schools, service authorities, transportation agencies, and the regional jail","public safety departments, schools, service authorities, transportation agencies, and the regional jail","public safety departments, schools, service authorities, transportation agencies, and the regional jail"
6.,"Update national database with information about a projected 3,800 wanted or missing people and","Update national database with information about a projected 3,800 wanted or missing people and","Update national database with information about a projected 3,800 wanted or missing people and","Update national database with information about a projected 3,800 wanted or missing people and","Update national database with information about a projected 3,800 wanted or missing people and","Update national database with information about a projected 3,800 wanted or missing people and","Update national database with information about a projected 3,800 wanted or missing people and","Update national database with information about a projected 3,800 wanted or missing people and"
,missing or stolen property,,,,,,,
7.,Prepare for emergencies by participating in National Weather Service and Surry Power Plant,Prepare for emergencies by participating in National Weather Service and Surry Power Plant,Prepare for emergencies by participating in National Weather Service and Surry Power Plant,Prepare for emergencies by participating in National Weather Service and Surry Power Plant,Prepare for emergencies by participating in National Weather Service and Surry Power Plant,Prepare for emergencies by participating in National Weather Service and Surry Power Plant,Prepare for emergencies by participating in National Weather Service and Surry Power Plant,Prepare for emergencies by participating in National Weather Service and Surry Power Plant
,exercises,,,,,,,
8.,Educate citizens by providing tours and lectures,Educate citizens by providing tours and lectures,Educate citizens by providing tours and lectures,,,,,
BUDGET SUMMARY,,,,,,,,
,,,FY 11,,FY 12,,FY 12,
,,,Adopted,,Plan,,Adopted,
,Personnel,$,"1,643,641",$,"1,661,023",$,"1,658,482",
,Operating,,"1,171,415",,"1,199,352",,"1,272,100",
,Capital,,"9,155",,"6,155",,"6,200",
,Credits/Other,,"(404,057)",,"(404,057)",,"(444,527)",
,Total,$,"2,420,154",$,"2,462,473",$,"2,492,255",
PERSONNEL,,,,,,,,
,Full-time Personnel,,26,,26,,26,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,
,,,FY 09,,FY 10,,FY 11,FY 12
,,,Actual,,Actual,Adopted,,Adopted
,# E-911 land line calls received,# E-911 land line calls received,"13,962","13,962","12,397",,"14,250","11,750"
,# Wireless 911 calls received,# Wireless 911 calls received,"15,014","15,014","16,701",,"15,900","17,350"
,# Other dispatch calls received,# Other dispatch calls received,,,,,,
,(new measure),(new measure),"123,961","123,961","121,553",,"120,000","118,000"
,# Emergency calls dispatched -,# Emergency calls dispatched -,,,,,,
,Fire/EMS (new measure),Fire/EMS (new measure),"8,747","8,747","9,059",,"9,400","9,600"
# Emergency calls dispatched - Police,# Emergency calls dispatched - Police,# Emergency calls dispatched - Police,,,,,,
,(new measure),(new measure),"63,084","63,084","61,103",,"62,325","63,575"
BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,
This budget includes increased costs associated with the contract for maintenance for the regional radio,This budget includes increased costs associated with the contract for maintenance for the regional radio,This budget includes increased costs associated with the contract for maintenance for the regional radio,This budget includes increased costs associated with the contract for maintenance for the regional radio,This budget includes increased costs associated with the contract for maintenance for the regional radio,This budget includes increased costs associated with the contract for maintenance for the regional radio,This budget includes increased costs associated with the contract for maintenance for the regional radio,This budget includes increased costs associated with the contract for maintenance for the regional radio,This budget includes increased costs associated with the contract for maintenance for the regional radio
system.,,,,,,,,
,,,Page C-21,Page C-21,,,,
