,# Cases handled by prosecutors*,# Cases handled by prosecutors*,,"4,054","3,986",,"4,340","2,900"
,# Victims served by Victim Assistance,# Victims served by Victim Assistance,,857,728,,700,"1,120"
,Hours of education provided,Hours of education provided,,133,35,,60,100
*The methodology has changed where an offender charged with multiple offenses for a single criminal incident will now be,*The methodology has changed where an offender charged with multiple offenses for a single criminal incident will now be,*The methodology has changed where an offender charged with multiple offenses for a single criminal incident will now be,*The methodology has changed where an offender charged with multiple offenses for a single criminal incident will now be,*The methodology has changed where an offender charged with multiple offenses for a single criminal incident will now be,*The methodology has changed where an offender charged with multiple offenses for a single criminal incident will now be,*The methodology has changed where an offender charged with multiple offenses for a single criminal incident will now be,*The methodology has changed where an offender charged with multiple offenses for a single criminal incident will now be,
recorded as a single case.,,,,,,,,
BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,
There are no locally funded positions in this State Constitutional office and the State provides for nine,There are no locally funded positions in this State Constitutional office and the State provides for nine,There are no locally funded positions in this State Constitutional office and the State provides for nine,There are no locally funded positions in this State Constitutional office and the State provides for nine,There are no locally funded positions in this State Constitutional office and the State provides for nine,There are no locally funded positions in this State Constitutional office and the State provides for nine,There are no locally funded positions in this State Constitutional office and the State provides for nine,There are no locally funded positions in this State Constitutional office and the State provides for nine,There are no locally funded positions in this State Constitutional office and the State provides for nine
employees.,The City of Williamsburg will pay 17.4 percent of the local cost of this Operating Budget,The City of Williamsburg will pay 17.4 percent of the local cost of this Operating Budget,The City of Williamsburg will pay 17.4 percent of the local cost of this Operating Budget,The City of Williamsburg will pay 17.4 percent of the local cost of this Operating Budget,The City of Williamsburg will pay 17.4 percent of the local cost of this Operating Budget,The City of Williamsburg will pay 17.4 percent of the local cost of this Operating Budget,The City of Williamsburg will pay 17.4 percent of the local cost of this Operating Budget,The City of Williamsburg will pay 17.4 percent of the local cost of this Operating Budget
"based on the Courthouse agreement, and the FY 2012 budget has level funding.","based on the Courthouse agreement, and the FY 2012 budget has level funding.","based on the Courthouse agreement, and the FY 2012 budget has level funding.","based on the Courthouse agreement, and the FY 2012 budget has level funding.","based on the Courthouse agreement, and the FY 2012 budget has level funding.","based on the Courthouse agreement, and the FY 2012 budget has level funding.",,,
NET COUNTY FUNDING,NET COUNTY FUNDING,,,,,,,
,,,FY 11,,FY 12,,FY 12,
,,,Adopted,,Plan,,Adopted,
,Total Budget,$,"792,877",$,"797,914",$,"796,590",
,State/Other Revenue,,"(491,415)",,"(491,415)",,"(491,415)",
,Net County Funding,$,"301,462",$,"306,499",$,"305,175",
,,,Page C-12,Page C-12,,,,
