5.,"Maintain the Emergency Operations Center, mobile command center, and dedicated equipment and","Maintain the Emergency Operations Center, mobile command center, and dedicated equipment and","Maintain the Emergency Operations Center, mobile command center, and dedicated equipment and","Maintain the Emergency Operations Center, mobile command center, and dedicated equipment and","Maintain the Emergency Operations Center, mobile command center, and dedicated equipment and","Maintain the Emergency Operations Center, mobile command center, and dedicated equipment and","Maintain the Emergency Operations Center, mobile command center, and dedicated equipment and","Maintain the Emergency Operations Center, mobile command center, and dedicated equipment and"
,appropriate technologies to ensure response capabilities,appropriate technologies to ensure response capabilities,appropriate technologies to ensure response capabilities,appropriate technologies to ensure response capabilities,appropriate technologies to ensure response capabilities,,,
6.,"Conduct and participate in local, regional, State and federal emergency training and exercises","Conduct and participate in local, regional, State and federal emergency training and exercises","Conduct and participate in local, regional, State and federal emergency training and exercises","Conduct and participate in local, regional, State and federal emergency training and exercises","Conduct and participate in local, regional, State and federal emergency training and exercises","Conduct and participate in local, regional, State and federal emergency training and exercises","Conduct and participate in local, regional, State and federal emergency training and exercises","Conduct and participate in local, regional, State and federal emergency training and exercises"
7.,Educate citizens about fire safety through programs and materials targeted at elementary school,Educate citizens about fire safety through programs and materials targeted at elementary school,Educate citizens about fire safety through programs and materials targeted at elementary school,Educate citizens about fire safety through programs and materials targeted at elementary school,Educate citizens about fire safety through programs and materials targeted at elementary school,Educate citizens about fire safety through programs and materials targeted at elementary school,Educate citizens about fire safety through programs and materials targeted at elementary school,Educate citizens about fire safety through programs and materials targeted at elementary school
,"children, adults, persons with disabilities, and seniors","children, adults, persons with disabilities, and seniors","children, adults, persons with disabilities, and seniors","children, adults, persons with disabilities, and seniors",,,,
8.,"Use JCC Alert (jccalert.org) to deliver emergency alerts, notifications, and updates to citizens","Use JCC Alert (jccalert.org) to deliver emergency alerts, notifications, and updates to citizens","Use JCC Alert (jccalert.org) to deliver emergency alerts, notifications, and updates to citizens","Use JCC Alert (jccalert.org) to deliver emergency alerts, notifications, and updates to citizens","Use JCC Alert (jccalert.org) to deliver emergency alerts, notifications, and updates to citizens","Use JCC Alert (jccalert.org) to deliver emergency alerts, notifications, and updates to citizens","Use JCC Alert (jccalert.org) to deliver emergency alerts, notifications, and updates to citizens","Use JCC Alert (jccalert.org) to deliver emergency alerts, notifications, and updates to citizens"
,"through devices including e-mail, text message, pager, and telephone","through devices including e-mail, text message, pager, and telephone","through devices including e-mail, text message, pager, and telephone","through devices including e-mail, text message, pager, and telephone","through devices including e-mail, text message, pager, and telephone",,,
BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,
,,,FY 11,,FY 12,,FY 12,
,,,Adopted,,Plan,,Adopted,
,Personnel,$,"149,253",$,"150,472",$,"225,328",
,Operating,,"100,094",,"97,335",,"97,300",
,Capital,,275,,0,,0,
,Total,$,"249,622",$,"247,807",$,"322,628",
PERSONNEL,,,,,,,,
,Full-time Personnel,,2,,2,,3,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,
,,,FY 09,FY 09,FY 10,,FY 11,FY 12
,,,Actual,Actual,Actual,Adopted,,Adopted
# Test of emergency operations system,# Test of emergency operations system,# Test of emergency operations system,,36,56,,36,36
,# Public educational presentations on,# Public educational presentations on,,,,,,
,emergency preparedness/fire safety,emergency preparedness/fire safety,,34,30,,15,20
,# Citizens trained in comprehensive,# Citizens trained in comprehensive,,,,,,
,CERT course (new measure),CERT course (new measure),,50,44,,50,50
,# Fire safety programs conducted in,# Fire safety programs conducted in,,,,,,
,WJCC schools (new measure),WJCC schools (new measure),,46,161,,125,125
BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,
This budget reflects a position transferred from the Fire Department so that the entire Public Education,This budget reflects a position transferred from the Fire Department so that the entire Public Education,This budget reflects a position transferred from the Fire Department so that the entire Public Education,This budget reflects a position transferred from the Fire Department so that the entire Public Education,This budget reflects a position transferred from the Fire Department so that the entire Public Education,This budget reflects a position transferred from the Fire Department so that the entire Public Education,This budget reflects a position transferred from the Fire Department so that the entire Public Education,This budget reflects a position transferred from the Fire Department so that the entire Public Education,This budget reflects a position transferred from the Fire Department so that the entire Public Education
Program budget is now reflected in this budget.,Program budget is now reflected in this budget.,Program budget is now reflected in this budget.,,,,,,
,,,Page C-20,Page C-20,,,,
