be slightly less than FY 2011 projected collections due to some one-time nonrecurring collections that,be slightly less than FY 2011 projected collections due to some one-time nonrecurring collections that,be slightly less than FY 2011 projected collections due to some one-time nonrecurring collections that,be slightly less than FY 2011 projected collections due to some one-time nonrecurring collections that,be slightly less than FY 2011 projected collections due to some one-time nonrecurring collections that,be slightly less than FY 2011 projected collections due to some one-time nonrecurring collections that,be slightly less than FY 2011 projected collections due to some one-time nonrecurring collections that,be slightly less than FY 2011 projected collections due to some one-time nonrecurring collections that,be slightly less than FY 2011 projected collections due to some one-time nonrecurring collections that
were received in FY 2011.,,,,,,,,
"Transient Occupancy Room Tax revenues are those received from the 5 percent tax imposed on hotel,","Transient Occupancy Room Tax revenues are those received from the 5 percent tax imposed on hotel,","Transient Occupancy Room Tax revenues are those received from the 5 percent tax imposed on hotel,","Transient Occupancy Room Tax revenues are those received from the 5 percent tax imposed on hotel,","Transient Occupancy Room Tax revenues are those received from the 5 percent tax imposed on hotel,","Transient Occupancy Room Tax revenues are those received from the 5 percent tax imposed on hotel,","Transient Occupancy Room Tax revenues are those received from the 5 percent tax imposed on hotel,","Transient Occupancy Room Tax revenues are those received from the 5 percent tax imposed on hotel,","Transient Occupancy Room Tax revenues are those received from the 5 percent tax imposed on hotel,"
"motel room sales, and rental condominium units. Sixty percent of this tax revenue is targeted toward","motel room sales, and rental condominium units. Sixty percent of this tax revenue is targeted toward","motel room sales, and rental condominium units. Sixty percent of this tax revenue is targeted toward","motel room sales, and rental condominium units. Sixty percent of this tax revenue is targeted toward","motel room sales, and rental condominium units. Sixty percent of this tax revenue is targeted toward","motel room sales, and rental condominium units. Sixty percent of this tax revenue is targeted toward","motel room sales, and rental condominium units. Sixty percent of this tax revenue is targeted toward","motel room sales, and rental condominium units. Sixty percent of this tax revenue is targeted toward","motel room sales, and rental condominium units. Sixty percent of this tax revenue is targeted toward"
tourism in compliance with State law.,tourism in compliance with State law.,Receipts are expected to remain flat when compared to FY 2011,Receipts are expected to remain flat when compared to FY 2011,Receipts are expected to remain flat when compared to FY 2011,Receipts are expected to remain flat when compared to FY 2011,Receipts are expected to remain flat when compared to FY 2011,Receipts are expected to remain flat when compared to FY 2011,Receipts are expected to remain flat when compared to FY 2011
collections.,,,,,,,,
The $2 Per Night Room Tax revenue is passed through to the Williamsburg Area Chamber and Tourism,The $2 Per Night Room Tax revenue is passed through to the Williamsburg Area Chamber and Tourism,The $2 Per Night Room Tax revenue is passed through to the Williamsburg Area Chamber and Tourism,The $2 Per Night Room Tax revenue is passed through to the Williamsburg Area Chamber and Tourism,The $2 Per Night Room Tax revenue is passed through to the Williamsburg Area Chamber and Tourism,The $2 Per Night Room Tax revenue is passed through to the Williamsburg Area Chamber and Tourism,The $2 Per Night Room Tax revenue is passed through to the Williamsburg Area Chamber and Tourism,The $2 Per Night Room Tax revenue is passed through to the Williamsburg Area Chamber and Tourism,The $2 Per Night Room Tax revenue is passed through to the Williamsburg Area Chamber and Tourism
Alliance for marketing by the Williamsburg Area Destination Marketing Committee (WADMC).,Alliance for marketing by the Williamsburg Area Destination Marketing Committee (WADMC).,Alliance for marketing by the Williamsburg Area Destination Marketing Committee (WADMC).,Alliance for marketing by the Williamsburg Area Destination Marketing Committee (WADMC).,Alliance for marketing by the Williamsburg Area Destination Marketing Committee (WADMC).,Alliance for marketing by the Williamsburg Area Destination Marketing Committee (WADMC).,Alliance for marketing by the Williamsburg Area Destination Marketing Committee (WADMC).,Alliance for marketing by the Williamsburg Area Destination Marketing Committee (WADMC).,Alliance for marketing by the Williamsburg Area Destination Marketing Committee (WADMC).
The Meals Tax represents a tax on prepared food and beverages. The County levies a 4 percent tax.,The Meals Tax represents a tax on prepared food and beverages. The County levies a 4 percent tax.,The Meals Tax represents a tax on prepared food and beverages. The County levies a 4 percent tax.,The Meals Tax represents a tax on prepared food and beverages. The County levies a 4 percent tax.,The Meals Tax represents a tax on prepared food and beverages. The County levies a 4 percent tax.,The Meals Tax represents a tax on prepared food and beverages. The County levies a 4 percent tax.,The Meals Tax represents a tax on prepared food and beverages. The County levies a 4 percent tax.,The Meals Tax represents a tax on prepared food and beverages. The County levies a 4 percent tax.,The Meals Tax represents a tax on prepared food and beverages. The County levies a 4 percent tax.
"Because of the impact on tourism in the County, it is estimated that 70 percent of the revenue is generated","Because of the impact on tourism in the County, it is estimated that 70 percent of the revenue is generated","Because of the impact on tourism in the County, it is estimated that 70 percent of the revenue is generated","Because of the impact on tourism in the County, it is estimated that 70 percent of the revenue is generated","Because of the impact on tourism in the County, it is estimated that 70 percent of the revenue is generated","Because of the impact on tourism in the County, it is estimated that 70 percent of the revenue is generated","Because of the impact on tourism in the County, it is estimated that 70 percent of the revenue is generated","Because of the impact on tourism in the County, it is estimated that 70 percent of the revenue is generated","Because of the impact on tourism in the County, it is estimated that 70 percent of the revenue is generated"
by nonresidents of the County.,by nonresidents of the County.,These projections are expected to remain flat.,These projections are expected to remain flat.,These projections are expected to remain flat.,These projections are expected to remain flat.,These projections are expected to remain flat.,,
Deeds of Conveyance records revenue received from the tax imposed on conveyance of property deeds.,Deeds of Conveyance records revenue received from the tax imposed on conveyance of property deeds.,Deeds of Conveyance records revenue received from the tax imposed on conveyance of property deeds.,Deeds of Conveyance records revenue received from the tax imposed on conveyance of property deeds.,Deeds of Conveyance records revenue received from the tax imposed on conveyance of property deeds.,Deeds of Conveyance records revenue received from the tax imposed on conveyance of property deeds.,Deeds of Conveyance records revenue received from the tax imposed on conveyance of property deeds.,Deeds of Conveyance records revenue received from the tax imposed on conveyance of property deeds.,Deeds of Conveyance records revenue received from the tax imposed on conveyance of property deeds.
The tax is based on the value of the property involved.,The tax is based on the value of the property involved.,The tax is based on the value of the property involved.,The tax is based on the value of the property involved.,Revenues are expected to remain level.,Revenues are expected to remain level.,Revenues are expected to remain level.,Revenues are expected to remain level.,Revenues are expected to remain level.
Bank Franchise Tax represents revenue received from the tax imposed on bank deposits in County bank,Bank Franchise Tax represents revenue received from the tax imposed on bank deposits in County bank,Bank Franchise Tax represents revenue received from the tax imposed on bank deposits in County bank,Bank Franchise Tax represents revenue received from the tax imposed on bank deposits in County bank,Bank Franchise Tax represents revenue received from the tax imposed on bank deposits in County bank,Bank Franchise Tax represents revenue received from the tax imposed on bank deposits in County bank,Bank Franchise Tax represents revenue received from the tax imposed on bank deposits in County bank,Bank Franchise Tax represents revenue received from the tax imposed on bank deposits in County bank,Bank Franchise Tax represents revenue received from the tax imposed on bank deposits in County bank
"branches, less certain allowable deductions.","branches, less certain allowable deductions.","branches, less certain allowable deductions.",This revenue stream has shown an increase and the FY 2012,This revenue stream has shown an increase and the FY 2012,This revenue stream has shown an increase and the FY 2012,This revenue stream has shown an increase and the FY 2012,This revenue stream has shown an increase and the FY 2012,This revenue stream has shown an increase and the FY 2012
has been adjusted accordingly.,has been adjusted accordingly.,,,,,,,
The Recordation Taxes are fees levied for documents recorded at the Clerk of the Circuit Court's Office.,The Recordation Taxes are fees levied for documents recorded at the Clerk of the Circuit Court's Office.,The Recordation Taxes are fees levied for documents recorded at the Clerk of the Circuit Court's Office.,The Recordation Taxes are fees levied for documents recorded at the Clerk of the Circuit Court's Office.,The Recordation Taxes are fees levied for documents recorded at the Clerk of the Circuit Court's Office.,The Recordation Taxes are fees levied for documents recorded at the Clerk of the Circuit Court's Office.,The Recordation Taxes are fees levied for documents recorded at the Clerk of the Circuit Court's Office.,The Recordation Taxes are fees levied for documents recorded at the Clerk of the Circuit Court's Office.,The Recordation Taxes are fees levied for documents recorded at the Clerk of the Circuit Court's Office.
Fees vary based on the type of document and the value of real estate.,Fees vary based on the type of document and the value of real estate.,Fees vary based on the type of document and the value of real estate.,Fees vary based on the type of document and the value of real estate.,Fees vary based on the type of document and the value of real estate.,Fees vary based on the type of document and the value of real estate.,These taxes are projected to remain,These taxes are projected to remain,These taxes are projected to remain
flat with the FY 2011 budget with a slight increase over the projected amount collected for FY 2011.,flat with the FY 2011 budget with a slight increase over the projected amount collected for FY 2011.,flat with the FY 2011 budget with a slight increase over the projected amount collected for FY 2011.,flat with the FY 2011 budget with a slight increase over the projected amount collected for FY 2011.,flat with the FY 2011 budget with a slight increase over the projected amount collected for FY 2011.,flat with the FY 2011 budget with a slight increase over the projected amount collected for FY 2011.,flat with the FY 2011 budget with a slight increase over the projected amount collected for FY 2011.,flat with the FY 2011 budget with a slight increase over the projected amount collected for FY 2011.,flat with the FY 2011 budget with a slight increase over the projected amount collected for FY 2011.
,,,Page B-4,Page B-4,,,,
