3.,"Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building",
,through neighborhood networks and public participation through community meetings,through neighborhood networks and public participation through community meetings,through neighborhood networks and public participation through community meetings,through neighborhood networks and public participation through community meetings,through neighborhood networks and public participation through community meetings,through neighborhood networks and public participation through community meetings,through neighborhood networks and public participation through community meetings,through neighborhood networks and public participation through community meetings,through neighborhood networks and public participation through community meetings,through neighborhood networks and public participation through community meetings,through neighborhood networks and public participation through community meetings,through neighborhood networks and public participation through community meetings,,
4.,"Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media",
,"inquiries, graphic design and print/web-based materials","inquiries, graphic design and print/web-based materials","inquiries, graphic design and print/web-based materials","inquiries, graphic design and print/web-based materials","inquiries, graphic design and print/web-based materials","inquiries, graphic design and print/web-based materials","inquiries, graphic design and print/web-based materials",,,,,,,
5.,"Support regional and county tourism efforts through destination marketing, sports tourism","Support regional and county tourism efforts through destination marketing, sports tourism","Support regional and county tourism efforts through destination marketing, sports tourism","Support regional and county tourism efforts through destination marketing, sports tourism","Support regional and county tourism efforts through destination marketing, sports tourism","Support regional and county tourism efforts through destination marketing, sports tourism","Support regional and county tourism efforts through destination marketing, sports tourism","Support regional and county tourism efforts through destination marketing, sports tourism","Support regional and county tourism efforts through destination marketing, sports tourism","Support regional and county tourism efforts through destination marketing, sports tourism","Support regional and county tourism efforts through destination marketing, sports tourism","Support regional and county tourism efforts through destination marketing, sports tourism",,
,initiatives and local Virginia Sesquicentennial Civil War activities,initiatives and local Virginia Sesquicentennial Civil War activities,initiatives and local Virginia Sesquicentennial Civil War activities,initiatives and local Virginia Sesquicentennial Civil War activities,initiatives and local Virginia Sesquicentennial Civil War activities,initiatives and local Virginia Sesquicentennial Civil War activities,initiatives and local Virginia Sesquicentennial Civil War activities,initiatives and local Virginia Sesquicentennial Civil War activities,initiatives and local Virginia Sesquicentennial Civil War activities,,,,,
BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,,,,
,,,,,,FY 11,,FY 12,,,FY 12,,,
,,,,,,Adopted,,Plan,,,Adopted,,,
,,,Personnel,Personnel,$,"544,257",$,"548,589","548,589",$,"544,962","544,962",,
,,,Operating,Operating,,"50,764",,"48,764","48,764",,"44,700","44,700",,
,,Reimbursements,Reimbursements,Reimbursements,,"(61,280)",,"(61,280)","(61,280)",,"(25,895)","(25,895)",,
,,,,Total,$,"533,741",$,"536,073","536,073",$,"563,767","563,767",,
PERSONNEL,PERSONNEL,PERSONNEL,,,,,,,,,,,,
,,Full-time Personnel,Full-time Personnel,Full-time Personnel,,7.5,,,7.5,,,7.5,,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,,,,,
,,,,,,FY 09,,FY 10,,,FY 11,,FY 12,
,,,,,,Actual,,Actual,,Adopted,Adopted,,Adopted,
Web views and subscribers on social,Web views and subscribers on social,Web views and subscribers on social,Web views and subscribers on social,Web views and subscribers on social,Web views and subscribers on social,,,,,,,,,
"media sites, YouTube and e-FYI citizen","media sites, YouTube and e-FYI citizen","media sites, YouTube and e-FYI citizen","media sites, YouTube and e-FYI citizen","media sites, YouTube and e-FYI citizen","media sites, YouTube and e-FYI citizen",,,,,,,,,
,,newsletter (new measure),newsletter (new measure),newsletter (new measure),newsletter (new measure),n/a,,"17,000",,,n/a,,"32,000","32,000"
# of times public meetings viewed online,# of times public meetings viewed online,# of times public meetings viewed online,# of times public meetings viewed online,# of times public meetings viewed online,# of times public meetings viewed online,"12,213",,"40,302",,,"30,000",,"30,500","30,500"
BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,,,,
This budget supports the video operations of the Community Video Center and the Building F Board,This budget supports the video operations of the Community Video Center and the Building F Board,This budget supports the video operations of the Community Video Center and the Building F Board,This budget supports the video operations of the Community Video Center and the Building F Board,This budget supports the video operations of the Community Video Center and the Building F Board,This budget supports the video operations of the Community Video Center and the Building F Board,This budget supports the video operations of the Community Video Center and the Building F Board,This budget supports the video operations of the Community Video Center and the Building F Board,This budget supports the video operations of the Community Video Center and the Building F Board,This budget supports the video operations of the Community Video Center and the Building F Board,This budget supports the video operations of the Community Video Center and the Building F Board,This budget supports the video operations of the Community Video Center and the Building F Board,This budget supports the video operations of the Community Video Center and the Building F Board,This budget supports the video operations of the Community Video Center and the Building F Board,This budget supports the video operations of the Community Video Center and the Building F Board
"Room,",in,addition,to,public,"information,",media,relations,and,civic,engagement.,engagement.,The,City,of
Williamsburg has reduced its request of video services by the County while the WJCC schools have,Williamsburg has reduced its request of video services by the County while the WJCC schools have,Williamsburg has reduced its request of video services by the County while the WJCC schools have,Williamsburg has reduced its request of video services by the County while the WJCC schools have,Williamsburg has reduced its request of video services by the County while the WJCC schools have,Williamsburg has reduced its request of video services by the County while the WJCC schools have,Williamsburg has reduced its request of video services by the County while the WJCC schools have,Williamsburg has reduced its request of video services by the County while the WJCC schools have,Williamsburg has reduced its request of video services by the County while the WJCC schools have,Williamsburg has reduced its request of video services by the County while the WJCC schools have,Williamsburg has reduced its request of video services by the County while the WJCC schools have,Williamsburg has reduced its request of video services by the County while the WJCC schools have,Williamsburg has reduced its request of video services by the County while the WJCC schools have,Williamsburg has reduced its request of video services by the County while the WJCC schools have,Williamsburg has reduced its request of video services by the County while the WJCC schools have
"requested new services, and this budget has been adjusted to reflect these changes. Cox Communications","requested new services, and this budget has been adjusted to reflect these changes. Cox Communications","requested new services, and this budget has been adjusted to reflect these changes. Cox Communications","requested new services, and this budget has been adjusted to reflect these changes. Cox Communications","requested new services, and this budget has been adjusted to reflect these changes. Cox Communications","requested new services, and this budget has been adjusted to reflect these changes. Cox Communications","requested new services, and this budget has been adjusted to reflect these changes. Cox Communications","requested new services, and this budget has been adjusted to reflect these changes. Cox Communications","requested new services, and this budget has been adjusted to reflect these changes. Cox Communications","requested new services, and this budget has been adjusted to reflect these changes. Cox Communications","requested new services, and this budget has been adjusted to reflect these changes. Cox Communications","requested new services, and this budget has been adjusted to reflect these changes. Cox Communications","requested new services, and this budget has been adjusted to reflect these changes. Cox Communications","requested new services, and this budget has been adjusted to reflect these changes. Cox Communications","requested new services, and this budget has been adjusted to reflect these changes. Cox Communications"
"public, educational, government access channels (PEG) funding support has been eliminated.","public, educational, government access channels (PEG) funding support has been eliminated.","public, educational, government access channels (PEG) funding support has been eliminated.","public, educational, government access channels (PEG) funding support has been eliminated.","public, educational, government access channels (PEG) funding support has been eliminated.","public, educational, government access channels (PEG) funding support has been eliminated.","public, educational, government access channels (PEG) funding support has been eliminated.","public, educational, government access channels (PEG) funding support has been eliminated.","public, educational, government access channels (PEG) funding support has been eliminated.","public, educational, government access channels (PEG) funding support has been eliminated.","public, educational, government access channels (PEG) funding support has been eliminated.","public, educational, government access channels (PEG) funding support has been eliminated.","public, educational, government access channels (PEG) funding support has been eliminated.",,
,,,,,,Page C-6,Page C-6,,,,,,,
