3.,"Provide public outreach, education, and information programs to all citizens.","Provide public outreach, education, and information programs to all citizens.","Provide public outreach, education, and information programs to all citizens.","Provide public outreach, education, and information programs to all citizens.","Provide public outreach, education, and information programs to all citizens.","Provide public outreach, education, and information programs to all citizens.","Provide public outreach, education, and information programs to all citizens.","Provide public outreach, education, and information programs to all citizens.","Provide public outreach, education, and information programs to all citizens.","Provide public outreach, education, and information programs to all citizens.","Provide public outreach, education, and information programs to all citizens.",,
BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,,,,
,,,,,FY 10,FY 10,,FY 11,FY 11,,FY 12,,
,,,,,Adopted,Adopted,,Adopted,Adopted,,Plan,,
,,Personnel,Personnel,$,"1,967,895","1,967,895",$,"2,008,404","2,008,404",$,"2,026,960",,
,,Operating,Operating,,"213,623","213,623",,"172,826","172,826",,"173,139",,
,,,Capital,,"31,000","31,000",,"19,594","19,594",,"52,075",,
,,,Other,,"(5,000)","(5,000)",,"(5,000)","(5,000)",,"(5,000)",,
,,,Total,$,"2,207,518","2,207,518",$,"2,195,824","2,195,824",$,"2,247,174",,
PERSONNEL,PERSONNEL,,,,,,,,,,,,
,Full-time Personnel,Full-time Personnel,Full-time Personnel,,,25,,,25,,,25,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,,,,
,,,,,,,FY 09,FY 10,FY 10,,FY 11,FY 12,
,,,,,,,Actual,Projected,Projected,,Adopted,Plan,
,,,Calls for Response,Calls for Response,,,"5,276","5,400","5,400",,"5,450","5,500","5,500"
Avg. Response for Incidents (min/sec.),Avg. Response for Incidents (min/sec.),Avg. Response for Incidents (min/sec.),Avg. Response for Incidents (min/sec.),Avg. Response for Incidents (min/sec.),,,5:20,,5:20,,5:20,5:20,5:20
,,,Patients Treated,Patients Treated,,,"5,238","5,300","5,300",,"5,350","5,400","5,400"
BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,,,,
A significant reduction was made to the Division’s training budget resulting from most required training,A significant reduction was made to the Division’s training budget resulting from most required training,A significant reduction was made to the Division’s training budget resulting from most required training,A significant reduction was made to the Division’s training budget resulting from most required training,A significant reduction was made to the Division’s training budget resulting from most required training,A significant reduction was made to the Division’s training budget resulting from most required training,A significant reduction was made to the Division’s training budget resulting from most required training,A significant reduction was made to the Division’s training budget resulting from most required training,A significant reduction was made to the Division’s training budget resulting from most required training,A significant reduction was made to the Division’s training budget resulting from most required training,A significant reduction was made to the Division’s training budget resulting from most required training,A significant reduction was made to the Division’s training budget resulting from most required training,A significant reduction was made to the Division’s training budget resulting from most required training,A significant reduction was made to the Division’s training budget resulting from most required training
now being conducted by County staff at the Fire Training Center or individual fire stations and less,now being conducted by County staff at the Fire Training Center or individual fire stations and less,now being conducted by County staff at the Fire Training Center or individual fire stations and less,now being conducted by County staff at the Fire Training Center or individual fire stations and less,now being conducted by County staff at the Fire Training Center or individual fire stations and less,now being conducted by County staff at the Fire Training Center or individual fire stations and less,now being conducted by County staff at the Fire Training Center or individual fire stations and less,now being conducted by County staff at the Fire Training Center or individual fire stations and less,now being conducted by County staff at the Fire Training Center or individual fire stations and less,now being conducted by County staff at the Fire Training Center or individual fire stations and less,now being conducted by County staff at the Fire Training Center or individual fire stations and less,now being conducted by County staff at the Fire Training Center or individual fire stations and less,now being conducted by County staff at the Fire Training Center or individual fire stations and less,now being conducted by County staff at the Fire Training Center or individual fire stations and less
outside classes.,outside classes.,"Capital expenses include a replacement vehicle in FY12, and replacement of required","Capital expenses include a replacement vehicle in FY12, and replacement of required","Capital expenses include a replacement vehicle in FY12, and replacement of required","Capital expenses include a replacement vehicle in FY12, and replacement of required","Capital expenses include a replacement vehicle in FY12, and replacement of required","Capital expenses include a replacement vehicle in FY12, and replacement of required","Capital expenses include a replacement vehicle in FY12, and replacement of required","Capital expenses include a replacement vehicle in FY12, and replacement of required","Capital expenses include a replacement vehicle in FY12, and replacement of required","Capital expenses include a replacement vehicle in FY12, and replacement of required","Capital expenses include a replacement vehicle in FY12, and replacement of required","Capital expenses include a replacement vehicle in FY12, and replacement of required"
EMS equipment in both fiscal years.,EMS equipment in both fiscal years.,EMS equipment in both fiscal years.,EMS equipment in both fiscal years.,EMS equipment in both fiscal years.,,,,,,,,,
,,,,,,Page C-37,Page C-37,,,,,,
