PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,,,,,,
,,,,,,FY 09,FY 09,,FY 10,FY 10,,FY 11,,,FY 12
,,,,,,Actual,Actual,,Projected,Projected,,Adopted,,,Plan
# of Youth provided with education programs that,# of Youth provided with education programs that,# of Youth provided with education programs that,# of Youth provided with education programs that,# of Youth provided with education programs that,# of Youth provided with education programs that,,,,,,,,,,
"increase citizenship, leadership and life skills","increase citizenship, leadership and life skills","increase citizenship, leadership and life skills","increase citizenship, leadership and life skills","increase citizenship, leadership and life skills","increase citizenship, leadership and life skills",,"4,642",,"1,500","1,500",,"1,800","1,800",,"2,000"
# of Citizens receiving financial instruction,# of Citizens receiving financial instruction,# of Citizens receiving financial instruction,# of Citizens receiving financial instruction,# of Citizens receiving financial instruction,# of Citizens receiving financial instruction,,64,,,98,,,115,,115
# of Green industry professionals trained in,# of Green industry professionals trained in,# of Green industry professionals trained in,# of Green industry professionals trained in,# of Green industry professionals trained in,# of Green industry professionals trained in,,,,,,,,,,
,environmental horticulture practices,environmental horticulture practices,environmental horticulture practices,environmental horticulture practices,environmental horticulture practices,,26,,,65,,,65,,65
BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,,,,,,,
This budget reflects the elimination of part-time Secretary temporary hours and reduced funding for all,This budget reflects the elimination of part-time Secretary temporary hours and reduced funding for all,This budget reflects the elimination of part-time Secretary temporary hours and reduced funding for all,This budget reflects the elimination of part-time Secretary temporary hours and reduced funding for all,This budget reflects the elimination of part-time Secretary temporary hours and reduced funding for all,This budget reflects the elimination of part-time Secretary temporary hours and reduced funding for all,This budget reflects the elimination of part-time Secretary temporary hours and reduced funding for all,This budget reflects the elimination of part-time Secretary temporary hours and reduced funding for all,This budget reflects the elimination of part-time Secretary temporary hours and reduced funding for all,This budget reflects the elimination of part-time Secretary temporary hours and reduced funding for all,This budget reflects the elimination of part-time Secretary temporary hours and reduced funding for all,This budget reflects the elimination of part-time Secretary temporary hours and reduced funding for all,This budget reflects the elimination of part-time Secretary temporary hours and reduced funding for all,This budget reflects the elimination of part-time Secretary temporary hours and reduced funding for all,This budget reflects the elimination of part-time Secretary temporary hours and reduced funding for all,This budget reflects the elimination of part-time Secretary temporary hours and reduced funding for all
operational expenses.,operational expenses.,,,,,,,,,,,,,,
,,,,,,Page C-10,Page C-10,,,,,,,,
