2.,Promote substance abuse prevention and treatment to stabilize families.,Promote substance abuse prevention and treatment to stabilize families.,Promote substance abuse prevention and treatment to stabilize families.,Promote substance abuse prevention and treatment to stabilize families.,Promote substance abuse prevention and treatment to stabilize families.,Promote substance abuse prevention and treatment to stabilize families.,Promote substance abuse prevention and treatment to stabilize families.,Promote substance abuse prevention and treatment to stabilize families.,Promote substance abuse prevention and treatment to stabilize families.,Promote substance abuse prevention and treatment to stabilize families.,Promote substance abuse prevention and treatment to stabilize families.,Promote substance abuse prevention and treatment to stabilize families.,,,,,
3.,Increase coordination of youth programs and services to improve access to services.,Increase coordination of youth programs and services to improve access to services.,Increase coordination of youth programs and services to improve access to services.,Increase coordination of youth programs and services to improve access to services.,Increase coordination of youth programs and services to improve access to services.,Increase coordination of youth programs and services to improve access to services.,Increase coordination of youth programs and services to improve access to services.,Increase coordination of youth programs and services to improve access to services.,Increase coordination of youth programs and services to improve access to services.,Increase coordination of youth programs and services to improve access to services.,Increase coordination of youth programs and services to improve access to services.,Increase coordination of youth programs and services to improve access to services.,Increase coordination of youth programs and services to improve access to services.,Increase coordination of youth programs and services to improve access to services.,Increase coordination of youth programs and services to improve access to services.,,
4.,Promote family involvement to increase parental involvement in the lives of children.,Promote family involvement to increase parental involvement in the lives of children.,Promote family involvement to increase parental involvement in the lives of children.,Promote family involvement to increase parental involvement in the lives of children.,Promote family involvement to increase parental involvement in the lives of children.,Promote family involvement to increase parental involvement in the lives of children.,Promote family involvement to increase parental involvement in the lives of children.,Promote family involvement to increase parental involvement in the lives of children.,Promote family involvement to increase parental involvement in the lives of children.,Promote family involvement to increase parental involvement in the lives of children.,Promote family involvement to increase parental involvement in the lives of children.,Promote family involvement to increase parental involvement in the lives of children.,Promote family involvement to increase parental involvement in the lives of children.,Promote family involvement to increase parental involvement in the lives of children.,Promote family involvement to increase parental involvement in the lives of children.,,
5.,Preserve the diverse and natural environmental resources of the County to protect the character of,Preserve the diverse and natural environmental resources of the County to protect the character of,Preserve the diverse and natural environmental resources of the County to protect the character of,Preserve the diverse and natural environmental resources of the County to protect the character of,Preserve the diverse and natural environmental resources of the County to protect the character of,Preserve the diverse and natural environmental resources of the County to protect the character of,Preserve the diverse and natural environmental resources of the County to protect the character of,Preserve the diverse and natural environmental resources of the County to protect the character of,Preserve the diverse and natural environmental resources of the County to protect the character of,Preserve the diverse and natural environmental resources of the County to protect the character of,Preserve the diverse and natural environmental resources of the County to protect the character of,Preserve the diverse and natural environmental resources of the County to protect the character of,Preserve the diverse and natural environmental resources of the County to protect the character of,Preserve the diverse and natural environmental resources of the County to protect the character of,Preserve the diverse and natural environmental resources of the County to protect the character of,Preserve the diverse and natural environmental resources of the County to protect the character of,Preserve the diverse and natural environmental resources of the County to protect the character of
,the community.,the community.,,,,,,,,,,,,,,,
BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,,,,,,,,
,,,,,FY 10,FY 10,,,FY 11,FY 11,,,FY 12,,,,
,,,,,Adopted,Adopted,,,Adopted,Adopted,,,Plan,,,,
,,,Personnel,$,"316,520","316,520","316,520",$,,,-,$,,,-,,
,,,Operating,,"16,465","16,465","16,465",,,,-,,,,-,,
,,,Total,$,"332,985","332,985","332,985",$,,,-,$,,,-,,
PERSONNEL,PERSONNEL,,,,,,,,,,,,,,,,
,,Full-time Personnel,Full-time Personnel,,,,3,,,,0,,,,0,,
,,Part-time Personnel,Part-time Personnel,,,,1,,,,0,,,,0,,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,,,,,,,,
,,,,,FY 09,FY 09,,,FY 10,FY 10,,FY 11,,FY 12,FY 12,,
,,,,,Actual,Actual,,,Projected,Projected,,Adopted,,Plan,Plan,,
Cumulative # of acres preserved,Cumulative # of acres preserved,Cumulative # of acres preserved,Cumulative # of acres preserved,Cumulative # of acres preserved,470.06,470.06,470.06,,,570,,N/A,,,N/A,,
Dollar amount of grants awarded,Dollar amount of grants awarded,Dollar amount of grants awarded,Dollar amount of grants awarded,Dollar amount of grants awarded,"$6,564,228","$6,564,228","$6,564,228",,"$5,000,000","$5,000,000",,N/A,,,N/A,,
BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,,,,,,,,
This budget has been eliminated as most functions have been combined with the Division of Social,This budget has been eliminated as most functions have been combined with the Division of Social,This budget has been eliminated as most functions have been combined with the Division of Social,This budget has been eliminated as most functions have been combined with the Division of Social,This budget has been eliminated as most functions have been combined with the Division of Social,This budget has been eliminated as most functions have been combined with the Division of Social,This budget has been eliminated as most functions have been combined with the Division of Social,This budget has been eliminated as most functions have been combined with the Division of Social,This budget has been eliminated as most functions have been combined with the Division of Social,This budget has been eliminated as most functions have been combined with the Division of Social,This budget has been eliminated as most functions have been combined with the Division of Social,This budget has been eliminated as most functions have been combined with the Division of Social,This budget has been eliminated as most functions have been combined with the Division of Social,This budget has been eliminated as most functions have been combined with the Division of Social,This budget has been eliminated as most functions have been combined with the Division of Social,This budget has been eliminated as most functions have been combined with the Division of Social,This budget has been eliminated as most functions have been combined with the Division of Social,This budget has been eliminated as most functions have been combined with the Division of Social
Services,and,oversight,of,Human,Services,functions,functions,functions,will,take,place,from,there.,The,The,Purchase,of
Development,Development,Rights,program,has,moved,to,County,County,"Administration,","Administration,","Administration,",with,the,part-time,part-time,position,position
eliminated.,eliminated.,On-call hours were funded in that department to support the program.,On-call hours were funded in that department to support the program.,On-call hours were funded in that department to support the program.,On-call hours were funded in that department to support the program.,On-call hours were funded in that department to support the program.,On-call hours were funded in that department to support the program.,On-call hours were funded in that department to support the program.,On-call hours were funded in that department to support the program.,On-call hours were funded in that department to support the program.,On-call hours were funded in that department to support the program.,On-call hours were funded in that department to support the program.,,,,,
,,,,,,Page C-43,Page C-43,Page C-43,,,,,,,,,
