1.,"To represent the Board of Supervisors, County Administrator, James City Service Authority, other","To represent the Board of Supervisors, County Administrator, James City Service Authority, other","To represent the Board of Supervisors, County Administrator, James City Service Authority, other","To represent the Board of Supervisors, County Administrator, James City Service Authority, other","To represent the Board of Supervisors, County Administrator, James City Service Authority, other","To represent the Board of Supervisors, County Administrator, James City Service Authority, other","To represent the Board of Supervisors, County Administrator, James City Service Authority, other","To represent the Board of Supervisors, County Administrator, James City Service Authority, other","To represent the Board of Supervisors, County Administrator, James City Service Authority, other","To represent the Board of Supervisors, County Administrator, James City Service Authority, other","To represent the Board of Supervisors, County Administrator, James City Service Authority, other","To represent the Board of Supervisors, County Administrator, James City Service Authority, other","To represent the Board of Supervisors, County Administrator, James City Service Authority, other","To represent the Board of Supervisors, County Administrator, James City Service Authority, other","To represent the Board of Supervisors, County Administrator, James City Service Authority, other","To represent the Board of Supervisors, County Administrator, James City Service Authority, other","To represent the Board of Supervisors, County Administrator, James City Service Authority, other"
,"departments,","agencies,",and,Boards,and,Commissions,Commissions,Commissions,in,rendering,legal,legal,advice/assistance,advice/assistance,advice/assistance,in,a
,timely/effective,manner,manner,(includes,,preparation,preparation,of,"contracts,","contracts,","documents,","documents,",and,and,other,legal,legal
,agreements).,,,,,,,,,,,,,,,,
2.,"Provide quality, professional legal advice to prevent suits against the County; aid the Board of","Provide quality, professional legal advice to prevent suits against the County; aid the Board of","Provide quality, professional legal advice to prevent suits against the County; aid the Board of","Provide quality, professional legal advice to prevent suits against the County; aid the Board of","Provide quality, professional legal advice to prevent suits against the County; aid the Board of","Provide quality, professional legal advice to prevent suits against the County; aid the Board of","Provide quality, professional legal advice to prevent suits against the County; aid the Board of","Provide quality, professional legal advice to prevent suits against the County; aid the Board of","Provide quality, professional legal advice to prevent suits against the County; aid the Board of","Provide quality, professional legal advice to prevent suits against the County; aid the Board of","Provide quality, professional legal advice to prevent suits against the County; aid the Board of","Provide quality, professional legal advice to prevent suits against the County; aid the Board of","Provide quality, professional legal advice to prevent suits against the County; aid the Board of","Provide quality, professional legal advice to prevent suits against the County; aid the Board of","Provide quality, professional legal advice to prevent suits against the County; aid the Board of","Provide quality, professional legal advice to prevent suits against the County; aid the Board of","Provide quality, professional legal advice to prevent suits against the County; aid the Board of"
,"Supervisors, County Administrator, and/or Department Managers in making an informed decision;","Supervisors, County Administrator, and/or Department Managers in making an informed decision;","Supervisors, County Administrator, and/or Department Managers in making an informed decision;","Supervisors, County Administrator, and/or Department Managers in making an informed decision;","Supervisors, County Administrator, and/or Department Managers in making an informed decision;","Supervisors, County Administrator, and/or Department Managers in making an informed decision;","Supervisors, County Administrator, and/or Department Managers in making an informed decision;","Supervisors, County Administrator, and/or Department Managers in making an informed decision;","Supervisors, County Administrator, and/or Department Managers in making an informed decision;","Supervisors, County Administrator, and/or Department Managers in making an informed decision;","Supervisors, County Administrator, and/or Department Managers in making an informed decision;","Supervisors, County Administrator, and/or Department Managers in making an informed decision;","Supervisors, County Administrator, and/or Department Managers in making an informed decision;","Supervisors, County Administrator, and/or Department Managers in making an informed decision;","Supervisors, County Administrator, and/or Department Managers in making an informed decision;","Supervisors, County Administrator, and/or Department Managers in making an informed decision;","Supervisors, County Administrator, and/or Department Managers in making an informed decision;"
,represent the County in litigation against/on behalf of the County.,represent the County in litigation against/on behalf of the County.,represent the County in litigation against/on behalf of the County.,represent the County in litigation against/on behalf of the County.,represent the County in litigation against/on behalf of the County.,represent the County in litigation against/on behalf of the County.,represent the County in litigation against/on behalf of the County.,represent the County in litigation against/on behalf of the County.,represent the County in litigation against/on behalf of the County.,represent the County in litigation against/on behalf of the County.,,,,,,,
3.,Enhance customer service by increasing the use of technology in County Attorney's Office.,Enhance customer service by increasing the use of technology in County Attorney's Office.,Enhance customer service by increasing the use of technology in County Attorney's Office.,Enhance customer service by increasing the use of technology in County Attorney's Office.,Enhance customer service by increasing the use of technology in County Attorney's Office.,Enhance customer service by increasing the use of technology in County Attorney's Office.,Enhance customer service by increasing the use of technology in County Attorney's Office.,Enhance customer service by increasing the use of technology in County Attorney's Office.,Enhance customer service by increasing the use of technology in County Attorney's Office.,Enhance customer service by increasing the use of technology in County Attorney's Office.,Enhance customer service by increasing the use of technology in County Attorney's Office.,Enhance customer service by increasing the use of technology in County Attorney's Office.,Enhance customer service by increasing the use of technology in County Attorney's Office.,Enhance customer service by increasing the use of technology in County Attorney's Office.,Enhance customer service by increasing the use of technology in County Attorney's Office.,,
BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,,,,,,,,,
,,,,,FY 10,,,,FY 11,,,,FY 12,FY 12,,,
,,,,,Adopted,Adopted,,Adopted,Adopted,,,,Plan,Plan,,,
,,Personnel,,$,"487,011","487,011",$,,"495,002","495,002",,$,"499,090","499,090",,,
,,Operating,,,"19,516","19,516",,,,"17,892",,,"17,892","17,892",,,
,,Legal Services,,,,"8,975",,,,"8,975",,,"8,975","8,975",,,
,Received from Other,Received from Other,,,,,,,,,,,,,,,
,,Organizations,,,"($72,000)","($72,000)",,,"($72,000)","($72,000)",,,"($72,000)","($72,000)",,,
,,Total,,$,"443,502","443,502",$,,"449,869","449,869",,$,"453,957","453,957",,,
PERSONNEL,PERSONNEL,,,,,,,,,,,,,,,,
,Full-time Personnel,Full-time Personnel,,,,5,,,,5,,,,5,,,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,,,,,,,,
,,,,,,FY 09,,,FY 10,,,FY 11,,,FY 12,FY 12,
,,,,,,Actual,,Projected,Projected,,Adopted,Adopted,,,Plan,Plan,
,,Documents Reviewed/Drafted,Documents Reviewed/Drafted,Documents Reviewed/Drafted,,"5,377","5,377",,"5,319","5,319",,,"5,421",,"5,972","5,972",
,,Court Appearances,Court Appearances,Court Appearances,,289,289,,,278,,,288,,296,296,
Hours Developing/Tracking Legislation,Hours Developing/Tracking Legislation,Hours Developing/Tracking Legislation,Hours Developing/Tracking Legislation,Hours Developing/Tracking Legislation,,593,593,,,532,,,555,,598,598,
BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,,,,,,,,,
This budget provides for a continuation of the current level of service.,This budget provides for a continuation of the current level of service.,This budget provides for a continuation of the current level of service.,This budget provides for a continuation of the current level of service.,This budget provides for a continuation of the current level of service.,This budget provides for a continuation of the current level of service.,This budget provides for a continuation of the current level of service.,This budget provides for a continuation of the current level of service.,This budget provides for a continuation of the current level of service.,This budget provides for a continuation of the current level of service.,,,,,,,,
,,,,,,Page C-6,Page C-6,,,,,,,,,,
