,,Operating,,,,,,,County Operating,County Operating,,,
,,46.3%,,,,,,,Departments,Departments,,,
,,,,,,,,,31.4%,31.4%,,,
,,,Outside,Outside,,,,,Capital/Debt,Capital/Debt,,,
,,,Agencies/Other,Agencies/Other,,,,,13.6%,13.6%,,,
,,,8.7%,,,,,,,,,,
Education,,,,,,,,,,,,,
The County’s educational system plays an important role in the County achieving its vision for,The County’s educational system plays an important role in the County achieving its vision for,The County’s educational system plays an important role in the County achieving its vision for,The County’s educational system plays an important role in the County achieving its vision for,The County’s educational system plays an important role in the County achieving its vision for,The County’s educational system plays an important role in the County achieving its vision for,The County’s educational system plays an important role in the County achieving its vision for,The County’s educational system plays an important role in the County achieving its vision for,The County’s educational system plays an important role in the County achieving its vision for,The County’s educational system plays an important role in the County achieving its vision for,The County’s educational system plays an important role in the County achieving its vision for,The County’s educational system plays an important role in the County achieving its vision for,The County’s educational system plays an important role in the County achieving its vision for,The County’s educational system plays an important role in the County achieving its vision for
our,community to,have,healthy minds,healthy minds,and,healthy bodies.,healthy bodies.,The,School,Board,has,faced,a
"difficult budget year with State mandated increases in VRS, very small increases in State funding","difficult budget year with State mandated increases in VRS, very small increases in State funding","difficult budget year with State mandated increases in VRS, very small increases in State funding","difficult budget year with State mandated increases in VRS, very small increases in State funding","difficult budget year with State mandated increases in VRS, very small increases in State funding","difficult budget year with State mandated increases in VRS, very small increases in State funding","difficult budget year with State mandated increases in VRS, very small increases in State funding","difficult budget year with State mandated increases in VRS, very small increases in State funding","difficult budget year with State mandated increases in VRS, very small increases in State funding","difficult budget year with State mandated increases in VRS, very small increases in State funding","difficult budget year with State mandated increases in VRS, very small increases in State funding","difficult budget year with State mandated increases in VRS, very small increases in State funding","difficult budget year with State mandated increases in VRS, very small increases in State funding","difficult budget year with State mandated increases in VRS, very small increases in State funding"
and the end of Federal,and the end of Federal,and the end of Federal,Stimulus,funding. The,funding. The,School,School,division presented a budget,division presented a budget,division presented a budget,based on,based on,based on
priorities and I am happy that even with the reduction in real estate revenues this budget includes,priorities and I am happy that even with the reduction in real estate revenues this budget includes,priorities and I am happy that even with the reduction in real estate revenues this budget includes,priorities and I am happy that even with the reduction in real estate revenues this budget includes,priorities and I am happy that even with the reduction in real estate revenues this budget includes,priorities and I am happy that even with the reduction in real estate revenues this budget includes,priorities and I am happy that even with the reduction in real estate revenues this budget includes,priorities and I am happy that even with the reduction in real estate revenues this budget includes,priorities and I am happy that even with the reduction in real estate revenues this budget includes,priorities and I am happy that even with the reduction in real estate revenues this budget includes,priorities and I am happy that even with the reduction in real estate revenues this budget includes,priorities and I am happy that even with the reduction in real estate revenues this budget includes,priorities and I am happy that even with the reduction in real estate revenues this budget includes,priorities and I am happy that even with the reduction in real estate revenues this budget includes
"an additional $2,439,505 contribution of County funds to the operations of the Williamsburg-","an additional $2,439,505 contribution of County funds to the operations of the Williamsburg-","an additional $2,439,505 contribution of County funds to the operations of the Williamsburg-","an additional $2,439,505 contribution of County funds to the operations of the Williamsburg-","an additional $2,439,505 contribution of County funds to the operations of the Williamsburg-","an additional $2,439,505 contribution of County funds to the operations of the Williamsburg-","an additional $2,439,505 contribution of County funds to the operations of the Williamsburg-","an additional $2,439,505 contribution of County funds to the operations of the Williamsburg-","an additional $2,439,505 contribution of County funds to the operations of the Williamsburg-","an additional $2,439,505 contribution of County funds to the operations of the Williamsburg-","an additional $2,439,505 contribution of County funds to the operations of the Williamsburg-","an additional $2,439,505 contribution of County funds to the operations of the Williamsburg-","an additional $2,439,505 contribution of County funds to the operations of the Williamsburg-","an additional $2,439,505 contribution of County funds to the operations of the Williamsburg-"
James City County Schools.,James City County Schools.,James City County Schools.,This recommendation fully funds the School Board’s request.,This recommendation fully funds the School Board’s request.,This recommendation fully funds the School Board’s request.,This recommendation fully funds the School Board’s request.,This recommendation fully funds the School Board’s request.,This recommendation fully funds the School Board’s request.,This recommendation fully funds the School Board’s request.,This recommendation fully funds the School Board’s request.,This recommendation fully funds the School Board’s request.,This recommendation fully funds the School Board’s request.,
Outside Agencies,Outside Agencies,,,,,,,,,,,,
Funding requests from outside agencies are critically reviewed by a variety of staff.,Funding requests from outside agencies are critically reviewed by a variety of staff.,Funding requests from outside agencies are critically reviewed by a variety of staff.,Funding requests from outside agencies are critically reviewed by a variety of staff.,Funding requests from outside agencies are critically reviewed by a variety of staff.,Funding requests from outside agencies are critically reviewed by a variety of staff.,Funding requests from outside agencies are critically reviewed by a variety of staff.,Funding requests from outside agencies are critically reviewed by a variety of staff.,Funding requests from outside agencies are critically reviewed by a variety of staff.,Funding requests from outside agencies are critically reviewed by a variety of staff.,Funding requests from outside agencies are critically reviewed by a variety of staff.,Funding requests from outside agencies are critically reviewed by a variety of staff.,In each,In each
"assessment, the County determines if our funds are appropriately used and if the service received","assessment, the County determines if our funds are appropriately used and if the service received","assessment, the County determines if our funds are appropriately used and if the service received","assessment, the County determines if our funds are appropriately used and if the service received","assessment, the County determines if our funds are appropriately used and if the service received","assessment, the County determines if our funds are appropriately used and if the service received","assessment, the County determines if our funds are appropriately used and if the service received","assessment, the County determines if our funds are appropriately used and if the service received","assessment, the County determines if our funds are appropriately used and if the service received","assessment, the County determines if our funds are appropriately used and if the service received","assessment, the County determines if our funds are appropriately used and if the service received","assessment, the County determines if our funds are appropriately used and if the service received","assessment, the County determines if our funds are appropriately used and if the service received","assessment, the County determines if our funds are appropriately used and if the service received"
continues to be a benefit to the community.,continues to be a benefit to the community.,continues to be a benefit to the community.,continues to be a benefit to the community.,continues to be a benefit to the community.,,,,,,,,,
,,,,,Page A-9,Page A-9,Page A-9,,,,,,
