7.,Develop annual stormwater capital improvement and maintenance program including an inventory,Develop annual stormwater capital improvement and maintenance program including an inventory,Develop annual stormwater capital improvement and maintenance program including an inventory,Develop annual stormwater capital improvement and maintenance program including an inventory,Develop annual stormwater capital improvement and maintenance program including an inventory,Develop annual stormwater capital improvement and maintenance program including an inventory,Develop annual stormwater capital improvement and maintenance program including an inventory,Develop annual stormwater capital improvement and maintenance program including an inventory,Develop annual stormwater capital improvement and maintenance program including an inventory,Develop annual stormwater capital improvement and maintenance program including an inventory,Develop annual stormwater capital improvement and maintenance program including an inventory,Develop annual stormwater capital improvement and maintenance program including an inventory,Develop annual stormwater capital improvement and maintenance program including an inventory,Develop annual stormwater capital improvement and maintenance program including an inventory
,of needed improvements,of needed improvements,of needed improvements,of needed improvements,of needed improvements,,,,,,,,,
8.,Operate County owned stormwater management facilities,Operate County owned stormwater management facilities,Operate County owned stormwater management facilities,Operate County owned stormwater management facilities,Operate County owned stormwater management facilities,Operate County owned stormwater management facilities,Operate County owned stormwater management facilities,Operate County owned stormwater management facilities,Operate County owned stormwater management facilities,,,,,
9.,Provide technical assistance to citizens to encourage individual actions that will improve water,Provide technical assistance to citizens to encourage individual actions that will improve water,Provide technical assistance to citizens to encourage individual actions that will improve water,Provide technical assistance to citizens to encourage individual actions that will improve water,Provide technical assistance to citizens to encourage individual actions that will improve water,Provide technical assistance to citizens to encourage individual actions that will improve water,Provide technical assistance to citizens to encourage individual actions that will improve water,Provide technical assistance to citizens to encourage individual actions that will improve water,Provide technical assistance to citizens to encourage individual actions that will improve water,Provide technical assistance to citizens to encourage individual actions that will improve water,Provide technical assistance to citizens to encourage individual actions that will improve water,Provide technical assistance to citizens to encourage individual actions that will improve water,Provide technical assistance to citizens to encourage individual actions that will improve water,Provide technical assistance to citizens to encourage individual actions that will improve water
BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,,,,,
,,,,,,,FY 12,FY 12,,FY 13,,,FY 14,
,,,,,,,Adopted,Adopted,,Adopted,Adopted,,Plan,
,,,Personnel,Personnel,Personnel,$,"317,291","317,291",$,"341,958","341,958",$,"346,020",
,,,Operating,Operating,Operating,,"159,400","159,400",,"115,200","115,200",,"129,600",
,,,,Total,Total,$,"476,691","476,691",$,"457,158","457,158",$,"475,620",
PERSONNEL,PERSONNEL,PERSONNEL,,,,,,,,,,,,
,,Full-time Personnel,Full-time Personnel,Full-time Personnel,Full-time Personnel,,,4,,,4,,4,
,,Part-time Personnel,Part-time Personnel,Part-time Personnel,Part-time Personnel,,,1,,,1,,1,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,,,
,,,,,,,,,FY 11,FY 12,FY 12,,FY 13,FY 14
,,,,,,,,,Actual,Projected,Projected,,Adopted,Plan
,,# Citizens served through programs,# Citizens served through programs,# Citizens served through programs,# Citizens served through programs,# Citizens served through programs,# Citizens served through programs,,,"1,000","1,000",,"1,000","1,000"
% Citizen requests responded to within 48 hours,% Citizen requests responded to within 48 hours,% Citizen requests responded to within 48 hours,% Citizen requests responded to within 48 hours,% Citizen requests responded to within 48 hours,% Citizen requests responded to within 48 hours,% Citizen requests responded to within 48 hours,% Citizen requests responded to within 48 hours,,,,85%,,85%,85%
# Stormwater treatment facilities in operation,# Stormwater treatment facilities in operation,# Stormwater treatment facilities in operation,# Stormwater treatment facilities in operation,# Stormwater treatment facilities in operation,# Stormwater treatment facilities in operation,# Stormwater treatment facilities in operation,# Stormwater treatment facilities in operation,,,,,,65,65
BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,,,,,
"The division continues to manage all stormwater permit activities, stormwater management facilities and","The division continues to manage all stormwater permit activities, stormwater management facilities and","The division continues to manage all stormwater permit activities, stormwater management facilities and","The division continues to manage all stormwater permit activities, stormwater management facilities and","The division continues to manage all stormwater permit activities, stormwater management facilities and","The division continues to manage all stormwater permit activities, stormwater management facilities and","The division continues to manage all stormwater permit activities, stormwater management facilities and","The division continues to manage all stormwater permit activities, stormwater management facilities and","The division continues to manage all stormwater permit activities, stormwater management facilities and","The division continues to manage all stormwater permit activities, stormwater management facilities and","The division continues to manage all stormwater permit activities, stormwater management facilities and","The division continues to manage all stormwater permit activities, stormwater management facilities and","The division continues to manage all stormwater permit activities, stormwater management facilities and","The division continues to manage all stormwater permit activities, stormwater management facilities and","The division continues to manage all stormwater permit activities, stormwater management facilities and"
stormwater capital improvement and maintenance programs.,stormwater capital improvement and maintenance programs.,stormwater capital improvement and maintenance programs.,stormwater capital improvement and maintenance programs.,stormwater capital improvement and maintenance programs.,stormwater capital improvement and maintenance programs.,stormwater capital improvement and maintenance programs.,stormwater capital improvement and maintenance programs.,stormwater capital improvement and maintenance programs.,stormwater capital improvement and maintenance programs.,Operating supplies and materials increase,Operating supplies and materials increase,Operating supplies and materials increase,Operating supplies and materials increase,Operating supplies and materials increase
from,a,reallocation,of,some,of,the,items,previously,budgeted,in,contractual,contractual,services.,Contractual
"services includes funding for the Turf Love and Garden Love programs, which are highly cost effective","services includes funding for the Turf Love and Garden Love programs, which are highly cost effective","services includes funding for the Turf Love and Garden Love programs, which are highly cost effective","services includes funding for the Turf Love and Garden Love programs, which are highly cost effective","services includes funding for the Turf Love and Garden Love programs, which are highly cost effective","services includes funding for the Turf Love and Garden Love programs, which are highly cost effective","services includes funding for the Turf Love and Garden Love programs, which are highly cost effective","services includes funding for the Turf Love and Garden Love programs, which are highly cost effective","services includes funding for the Turf Love and Garden Love programs, which are highly cost effective","services includes funding for the Turf Love and Garden Love programs, which are highly cost effective","services includes funding for the Turf Love and Garden Love programs, which are highly cost effective","services includes funding for the Turf Love and Garden Love programs, which are highly cost effective","services includes funding for the Turf Love and Garden Love programs, which are highly cost effective","services includes funding for the Turf Love and Garden Love programs, which are highly cost effective","services includes funding for the Turf Love and Garden Love programs, which are highly cost effective"
nutrient,nutrient,reduction,measures,that,that,support,the,County’s,County’s,Chesapeake Bay Total,Chesapeake Bay Total,Chesapeake Bay Total,Maximum Daily Load,Maximum Daily Load
(TMDL) program.,(TMDL) program.,(TMDL) program.,,,,,,,,,,,,
,,,,,,,,Page C-38,Page C-38,,,,,
