4.,Assist in resolving employee-employer concerns and conduct any necessary investigations,Assist in resolving employee-employer concerns and conduct any necessary investigations,Assist in resolving employee-employer concerns and conduct any necessary investigations,Assist in resolving employee-employer concerns and conduct any necessary investigations,Assist in resolving employee-employer concerns and conduct any necessary investigations,Assist in resolving employee-employer concerns and conduct any necessary investigations,Assist in resolving employee-employer concerns and conduct any necessary investigations,
5.,Communicate personnel related information and provide employee training,Communicate personnel related information and provide employee training,Communicate personnel related information and provide employee training,Communicate personnel related information and provide employee training,Communicate personnel related information and provide employee training,Communicate personnel related information and provide employee training,,
6.,"Oversee benefit and other contracts to identify cost savings, including soliciting competitive bids","Oversee benefit and other contracts to identify cost savings, including soliciting competitive bids","Oversee benefit and other contracts to identify cost savings, including soliciting competitive bids","Oversee benefit and other contracts to identify cost savings, including soliciting competitive bids","Oversee benefit and other contracts to identify cost savings, including soliciting competitive bids","Oversee benefit and other contracts to identify cost savings, including soliciting competitive bids","Oversee benefit and other contracts to identify cost savings, including soliciting competitive bids",
7.,Manage human resource information ensuring data is accurate and meaningful,Manage human resource information ensuring data is accurate and meaningful,Manage human resource information ensuring data is accurate and meaningful,Manage human resource information ensuring data is accurate and meaningful,Manage human resource information ensuring data is accurate and meaningful,Manage human resource information ensuring data is accurate and meaningful,,
8.,Manage programs to retain top performers and recognize employee accomplishments and service,Manage programs to retain top performers and recognize employee accomplishments and service,Manage programs to retain top performers and recognize employee accomplishments and service,Manage programs to retain top performers and recognize employee accomplishments and service,Manage programs to retain top performers and recognize employee accomplishments and service,Manage programs to retain top performers and recognize employee accomplishments and service,Manage programs to retain top performers and recognize employee accomplishments and service,
9.,Support the County in selecting and retaining highly qualified employees by maintaining the,Support the County in selecting and retaining highly qualified employees by maintaining the,Support the County in selecting and retaining highly qualified employees by maintaining the,Support the County in selecting and retaining highly qualified employees by maintaining the,Support the County in selecting and retaining highly qualified employees by maintaining the,Support the County in selecting and retaining highly qualified employees by maintaining the,Support the County in selecting and retaining highly qualified employees by maintaining the,
,classification and compensation systems so salaries are competitive in the labor market,classification and compensation systems so salaries are competitive in the labor market,classification and compensation systems so salaries are competitive in the labor market,classification and compensation systems so salaries are competitive in the labor market,classification and compensation systems so salaries are competitive in the labor market,classification and compensation systems so salaries are competitive in the labor market,classification and compensation systems so salaries are competitive in the labor market,
10.,Provide training and resources focused on courteous and professional service to external and,Provide training and resources focused on courteous and professional service to external and,Provide training and resources focused on courteous and professional service to external and,Provide training and resources focused on courteous and professional service to external and,Provide training and resources focused on courteous and professional service to external and,Provide training and resources focused on courteous and professional service to external and,Provide training and resources focused on courteous and professional service to external and,
,internal customers,,,,,,,
BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,
,,,FY 12,,FY 13,,FY 14,
,,,Adopted,,Adopted,,Plan,
,Personnel,$,"614,022",$,"648,155",$,"656,015",
,Operating,,"106,300",,"104,000",,"112,600",
,Credits/Other,,"(93,578)",,"(92,349)",,"(92,373)",
,Total,$,"626,744",$,"659,806",$,"676,242",
PERSONNEL,,,,,,,,
,Full-time Personnel,,7,,7,,7,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,
,,,FY 11,,FY 12,,FY 13,FY 14
,,,Actual,,Projected,Adopted,,Plan
Average # of applicants per job vacancy,Average # of applicants per job vacancy,Average # of applicants per job vacancy,40,,75,,50,50
,% Turnover rate,% Turnover rate,7.1%,,5.5%,,6%,7.5%
% Employee participants reporting,% Employee participants reporting,% Employee participants reporting,,,,,,
improved skill/knowledge level after,improved skill/knowledge level after,improved skill/knowledge level after,,,,,,
,,training,91%,,90%,,90%,90%
BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,
This budget provides for a continuation of the current level of service.,This budget provides for a continuation of the current level of service.,This budget provides for a continuation of the current level of service.,This budget provides for a continuation of the current level of service.,This budget provides for a continuation of the current level of service.,,,,
,,,Page C-8,Page C-8,,,,
