,"emergency alerts, notifications, and updates to citizens through devices including e-mail, text","emergency alerts, notifications, and updates to citizens through devices including e-mail, text","emergency alerts, notifications, and updates to citizens through devices including e-mail, text","emergency alerts, notifications, and updates to citizens through devices including e-mail, text","emergency alerts, notifications, and updates to citizens through devices including e-mail, text","emergency alerts, notifications, and updates to citizens through devices including e-mail, text","emergency alerts, notifications, and updates to citizens through devices including e-mail, text",
,"message, pager, and telephone","message, pager, and telephone",,,,,,
7.,Transition County EOC to National Incident Management System (NIMS) model,Transition County EOC to National Incident Management System (NIMS) model,Transition County EOC to National Incident Management System (NIMS) model,Transition County EOC to National Incident Management System (NIMS) model,Transition County EOC to National Incident Management System (NIMS) model,Transition County EOC to National Incident Management System (NIMS) model,,
BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,
,,,FY 12,,FY 13,,FY 14,
,,,Adopted,,Adopted,,Plan,
,Personnel,$,"225,328",$,"236,059",$,"238,573",
,Operating,,"97,300",,"96,600",,"97,300",
,Capital,,-,,700,,-,
,Total,$,"322,628",$,"333,359",$,"335,873",
PERSONNEL,,,,,,,,
,Full-time Personnel,,3,,3,,3,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,
,,,FY 11,FY 11,FY 12,,FY 13,FY 14
,,,Actual,Actual,Projected,Adopted,,Plan
# Test of emergency operations system,# Test of emergency operations system,# Test of emergency operations system,,36,36,,36,36
,# Public educational presentations on,# Public educational presentations on,,,,,,
,emergency preparedness/fire safety,emergency preparedness/fire safety,,20,20,,20,20
,# Citizens trained in comprehensive,# Citizens trained in comprehensive,,,,,,
,CERT course,CERT course,,23,50,,40,40
,# Fire safety programs conducted in,# Fire safety programs conducted in,,,,,,
,WJCC schools,WJCC schools,,168,125,,125,125
BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,
This budget reflects continuation of current level of service.,This budget reflects continuation of current level of service.,This budget reflects continuation of current level of service.,This budget reflects continuation of current level of service.,This budget reflects continuation of current level of service.,,,,
,,,Page C-20,Page C-20,,,,
