5.,Respond to initial insurance claims within 24 hours of receipt,Respond to initial insurance claims within 24 hours of receipt,Respond to initial insurance claims within 24 hours of receipt,Respond to initial insurance claims within 24 hours of receipt,Respond to initial insurance claims within 24 hours of receipt,Respond to initial insurance claims within 24 hours of receipt,Respond to initial insurance claims within 24 hours of receipt,,,,,,
6.,"Reduce risk through onsite evaluation, safety procedure review and training","Reduce risk through onsite evaluation, safety procedure review and training","Reduce risk through onsite evaluation, safety procedure review and training","Reduce risk through onsite evaluation, safety procedure review and training","Reduce risk through onsite evaluation, safety procedure review and training","Reduce risk through onsite evaluation, safety procedure review and training","Reduce risk through onsite evaluation, safety procedure review and training","Reduce risk through onsite evaluation, safety procedure review and training","Reduce risk through onsite evaluation, safety procedure review and training",,,,
7.,Provide in-house mail and courier services for both the County and School division,Provide in-house mail and courier services for both the County and School division,Provide in-house mail and courier services for both the County and School division,Provide in-house mail and courier services for both the County and School division,Provide in-house mail and courier services for both the County and School division,Provide in-house mail and courier services for both the County and School division,Provide in-house mail and courier services for both the County and School division,Provide in-house mail and courier services for both the County and School division,Provide in-house mail and courier services for both the County and School division,Provide in-house mail and courier services for both the County and School division,,,
BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,,,,,
,,,,,FY 12,,FY 13,,,FY 14,FY 14,,
,,,,,Adopted,,Adopted,Adopted,,Plan,Plan,,
,,Personnel,Personnel,$,"556,599",$,"577,798","577,798",$,"584,338","584,338",,
,,Operating,Operating,,"400,000",,"384,000","384,000",,"393,200","393,200",,
,,,Other,,"(82,616)",,"(84,316)","(84,316)",,"(86,016)","(86,016)",,
,,,Total,$,"873,983",$,"877,482","877,482",$,"891,522","891,522",,
PERSONNEL,PERSONNEL,,,,,,,,,,,,
,,Full-time Personnel,Full-time Personnel,,6,,,6,,,6,,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,,,,,
,,,,,,FY 11,FY 12,FY 12,,FY 13,,FY 14,FY 14
,,,,,,Actual,Projected,Projected,Adopted,Adopted,,Plan,Plan
Worker's Compensation experience modifier,Worker's Compensation experience modifier,Worker's Compensation experience modifier,Worker's Compensation experience modifier,Worker's Compensation experience modifier,,.80,.65,.65,,1.01,,,.90
,Total cost of risk as a % of total budget,Total cost of risk as a % of total budget,Total cost of risk as a % of total budget,Total cost of risk as a % of total budget,,.14,.14,.14,,.15,,,.15
,Rating issued by Standard and Poor's,Rating issued by Standard and Poor's,Rating issued by Standard and Poor's,Rating issued by Standard and Poor's,,AAA,AAA,AAA,,AAA,,AAA,AAA
BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,,,,
This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services
of,financial,statements.,The,Working,Toward,Wellness,Program,has,been,moved,to,Parks,and
Recreation.,Recreation.,,,,,,,,,,,,
,,,,,Page C-24,Page C-24,,,,,,,
