*,"Develop new audit procedures by integrating the real estate, personal property and business tax divisions.","Develop new audit procedures by integrating the real estate, personal property and business tax divisions.","Develop new audit procedures by integrating the real estate, personal property and business tax divisions.","Develop new audit procedures by integrating the real estate, personal property and business tax divisions.","Develop new audit procedures by integrating the real estate, personal property and business tax divisions.","Develop new audit procedures by integrating the real estate, personal property and business tax divisions.","Develop new audit procedures by integrating the real estate, personal property and business tax divisions.","Develop new audit procedures by integrating the real estate, personal property and business tax divisions.","Develop new audit procedures by integrating the real estate, personal property and business tax divisions.","Develop new audit procedures by integrating the real estate, personal property and business tax divisions.","Develop new audit procedures by integrating the real estate, personal property and business tax divisions.","Develop new audit procedures by integrating the real estate, personal property and business tax divisions.","Develop new audit procedures by integrating the real estate, personal property and business tax divisions.",,
,Workload Information Summary,Workload Information Summary,Workload Information Summary,,FY 2002,FY 2002,FY 2002,FY 2003,FY 2004,FY 2005,FY 2005,FY 2006,FY 2007,FY 2007,
,Land Parcels,,,,,"16,591","16,591","16,985","17,269","17,979","17,979","19,163","19,663","19,663",
,Real Estate Transfers,Real Estate Transfers,,,,"1,700","1,700","2,304","1,979","2,639","2,639","2,336","2,125","2,125",
,Reassessments/New Construction,Reassessments/New Construction,Reassessments/New Construction,,,400,400,553,557,612,612,539,"1,128","1,128",
,Personal Property Assessments,Personal Property Assessments,Personal Property Assessments,,,"50,407","50,407","52,898","56,824","58,570","58,570","58,443","57,329","57,329",
,Accounts (Machinery/Tool/Personal Property),Accounts (Machinery/Tool/Personal Property),Accounts (Machinery/Tool/Personal Property),Accounts (Machinery/Tool/Personal Property),,"1,116","1,116","1,186","1,250","1,306","1,306","1,398","1,512","1,512",
,Mobile Home Assessments,Mobile Home Assessments,,,,"1,902","1,902","1,967","1,963","1,915","1,915","1,862","1,836","1,836",
,Tax Relief Applications,Tax Relief Applications,,,,130,130,139,194,254,254,339,,387,
,Business License/Capital Assets,Business License/Capital Assets,Business License/Capital Assets,,,"1,322","1,322","1,292","1,639","1,681","1,681","1,883","1,789","1,789",
,Land Use Tax/Rollback Applications,Land Use Tax/Rollback Applications,Land Use Tax/Rollback Applications,,,"1,438","1,438","1,749","1,732","1,622","1,622","1,650","1,880","1,880",
,Excise Taxes/lBusiness Assessed,Excise Taxes/lBusiness Assessed,Excise Taxes/lBusiness Assessed,,,,6,6,6,41,41,44,,41,
,State Tax Returns Processed,State Tax Returns Processed,State Tax Returns Processed,,,"6,914","6,914","6,097","5,760","5,420","5,420","4,671","4,627","4,627",
,Estimated State Tax Assessments,Estimated State Tax Assessments,Estimated State Tax Assessments,,,586,586,538,486,504,504,529,,539,
,Tax Assessments Adjusted,Tax Assessments Adjusted,,,,"7,064","7,064","8,644","7,997","10,016","10,016","6,532","1,777","1,777",
,Financial Inst/Bank Franchise Tax,Financial Inst/Bank Franchise Tax,Financial Inst/Bank Franchise Tax,,,,1,1,1,,2,2,,2,
,Public Service Corp Assessed,Public Service Corp Assessed,Public Service Corp Assessed,,,54,54,49,50,49,49,47,,48,
,,,,"A Community of CHOICE, Committed to Excellence","A Community of CHOICE, Committed to Excellence","A Community of CHOICE, Committed to Excellence","A Community of CHOICE, Committed to Excellence","A Community of CHOICE, Committed to Excellence","A Community of CHOICE, Committed to Excellence",,,,,,
,,,,,,,,,,,,,,,Page 36
